11,166,321,476,631,786,941,1096,1251,1406,1561,1716,1871,2026,2181,2336,2491,2646,2801,2956,3111,3266,3421,3576,3731,3886,4041,4196,4351,4506,4661,4816,4971,5126,5281,5436,5591,5746,5901,6056,6211,6366,6521,6676,6831,6986,7141,7296,7451,7606,7761,7916,8071,8226,8381,8536,8691,8846,9001,9156,9311,9466,9621,9776,9931,10086,10241,10396,10551,10706,10861,11016,11171,11326,11481,11636,11791,11946,12101,12256,12411,12566,12721,12876,13031,13186,13341,13496,13651,13806,13961,14116,14271,14426,14581,14736,14891,15046,15201,15356,15511,15666,15821,15976,16131,16286,16441,16596,16751,16906,17061,17216,17371,17526,17681,17836,17991,18146,18301,18456,18611,18766,18921,19076,19231,19386,19541,19696,19851,20006,20161,20316,20471,20626,20781,20936,21091,21246,21401,21556,21711,21866,22021,22176,22320,22331,22486,22641,22796,22951,23106,23261,23416,23571,23726,23881
12,167,322,477,632,787,942,1097,1252,1407,1562,1717,1872,2027,2182,2337,2492,2647,2802,2957,3112,3267,3422,3577,3732,3887,4042,4197,4352,4507,4662,4817,4972,5127,5282,5437,5592,5747,5902,6057,6212,6367,6522,6677,6832,6987,7142,7297,7452,7607,7762,7917,8072,8227,8382,8537,8692,8847,9002,9157,9312,9467,9622,9777,9932,10087,10242,10397,10552,10707,10862,11017,11172,11327,11482,11637,11792,11947,12102,12257,12412,12567,12722,12877,13032,13187,13342,13497,13652,13807,13962,14117,14272,14427,14582,14737,14892,15047,15202,15357,15512,15667,15822,15977,16132,16287,16442,16597,16752,16907,17062,17217,17372,17527,17682,17837,17992,18147,18302,18457,18612,18767,18922,19077,19232,19387,19542,19697,19852,20007,20162,20317,20472,20627,20782,20937,21092,21247,21402,21557,21712,21867,22022,22165,22177,22332,22487,22642,22797,22952,23107,23262,23417,23572,23727,23882
13,168,323,478,633,788,943,1098,1253,1408,1563,1718,1873,2028,2183,2338,2493,2648,2803,2958,3113,3268,3423,3578,3733,3888,4043,4198,4353,4508,4663,4818,4973,5128,5283,5438,5593,5748,5903,6058,6213,6368,6523,6678,6833,6988,7143,7298,7453,7608,7763,7918,8073,8228,8383,8538,8693,8848,9003,9158,9313,9468,9623,9778,9933,10088,10243,10398,10553,10708,10863,11018,11173,11328,11483,11638,11793,11948,12103,12258,12413,12568,12723,12878,13033,13188,13343,13498,13653,13808,13963,14118,14273,14428,14583,14738,14893,15048,15203,15358,15513,15668,15823,15978,16133,16288,16443,16598,16753,16908,17063,17218,17373,17528,17683,17838,17993,18148,18303,18458,18613,18768,18923,19078,19233,19388,19543,19698,19853,20008,20163,20318,20473,20628,20783,20938,21093,21248,21403,21558,21713,21868,22010,22023,22178,22333,22488,22643,22798,22953,23108,23263,23418,23573,23728,23883
14,169,324,479,634,789,944,1099,1254,1409,1564,1719,1874,2029,2184,2339,2494,2649,2804,2959,3114,3269,3424,3579,3734,3889,4044,4199,4354,4509,4664,4819,4974,5129,5284,5439,5594,5749,5904,6059,6214,6369,6524,6679,6834,6989,7144,7299,7454,7609,7764,7919,8074,8229,8384,8539,8694,8849,9004,9159,9314,9469,9624,9779,9934,10089,10244,10399,10554,10709,10864,11019,11174,11329,11484,11639,11794,11949,12104,12259,12414,12569,12724,12879,13034,13189,13344,13499,13654,13809,13964,14119,14274,14429,14584,14739,14894,15049,15204,15359,15514,15669,15824,15979,16134,16289,16444,16599,16754,16909,17064,17219,17374,17529,17684,17839,17994,18149,18304,18459,18614,18769,18924,19079,19234,19389,19544,19699,19854,20009,20164,20319,20474,20629,20784,20939,21094,21249,21404,21559,21714,21855,21869,22024,22179,22334,22489,22644,22799,22954,23109,23264,23419,23574,23729,23884
15,170,325,480,635,790,945,1100,1255,1410,1565,1720,1875,2030,2185,2340,2495,2650,2805,2960,3115,3270,3425,3580,3735,3890,4045,4200,4355,4510,4665,4820,4975,5130,5285,5440,5595,5750,5905,6060,6215,6370,6525,6680,6835,6990,7145,7300,7455,7610,7765,7920,8075,8230,8385,8540,8695,8850,9005,9160,9315,9470,9625,9780,9935,10090,10245,10400,10555,10710,10865,11020,11175,11330,11485,11640,11795,11950,12105,12260,12415,12570,12725,12880,13035,13190,13345,13500,13655,13810,13965,14120,14275,14430,14585,14740,14895,15050,15205,15360,15515,15670,15825,15980,16135,16290,16445,16600,16755,16910,17065,17220,17375,17530,17685,17840,17995,18150,18305,18460,18615,18770,18925,19080,19235,19390,19545,19700,19855,20010,20165,20320,20475,20630,20785,20940,21095,21250,21405,21560,21700,21715,21870,22025,22180,22335,22490,22645,22800,22955,23110,23265,23420,23575,23730,23885
16,171,326,481,636,791,946,1101,1256,1411,1566,1721,1876,2031,2186,2341,2496,2651,2806,2961,3116,3271,3426,3581,3736,3891,4046,4201,4356,4511,4666,4821,4976,5131,5286,5441,5596,5751,5906,6061,6216,6371,6526,6681,6836,6991,7146,7301,7456,7611,7766,7921,8076,8231,8386,8541,8696,8851,9006,9161,9316,9471,9626,9781,9936,10091,10246,10401,10556,10711,10866,11021,11176,11331,11486,11641,11796,11951,12106,12261,12416,12571,12726,12881,13036,13191,13346,13501,13656,13811,13966,14121,14276,14431,14586,14741,14896,15051,15206,15361,15516,15671,15826,15981,16136,16291,16446,16601,16756,16911,17066,17221,17376,17531,17686,17841,17996,18151,18306,18461,18616,18771,18926,19081,19236,19391,19546,19701,19856,20011,20166,20321,20476,20631,20786,20941,21096,21251,21406,21545,21561,21716,21871,22026,22181,22336,22491,22646,22801,22956,23111,23266,23421,23576,23731,23886
17,172,327,482,637,792,947,1102,1257,1412,1567,1722,1877,2032,2187,2342,2497,2652,2807,2962,3117,3272,3427,3582,3737,3892,4047,4202,4357,4512,4667,4822,4977,5132,5287,5442,5597,5752,5907,6062,6217,6372,6527,6682,6837,6992,7147,7302,7457,7612,7767,7922,8077,8232,8387,8542,8697,8852,9007,9162,9317,9472,9627,9782,9937,10092,10247,10402,10557,10712,10867,11022,11177,11332,11487,11642,11797,11952,12107,12262,12417,12572,12727,12882,13037,13192,13347,13502,13657,13812,13967,14122,14277,14432,14587,14742,14897,15052,15207,15362,15517,15672,15827,15982,16137,16292,16447,16602,16757,16912,17067,17222,17377,17532,17687,17842,17997,18152,18307,18462,18617,18772,18927,19082,19237,19392,19547,19702,19857,20012,20167,20322,20477,20632,20787,20942,21097,21252,21390,21407,21562,21717,21872,22027,22182,22337,22492,22647,22802,22957,23112,23267,23422,23577,23732,23887
18,173,328,483,638,793,948,1103,1258,1413,1568,1723,1878,2033,2188,2343,2498,2653,2808,2963,3118,3273,3428,3583,3738,3893,4048,4203,4358,4513,4668,4823,4978,5133,5288,5443,5598,5753,5908,6063,6218,6373,6528,6683,6838,6993,7148,7303,7458,7613,7768,7923,8078,8233,8388,8543,8698,8853,9008,9163,9318,9473,9628,9783,9938,10093,10248,10403,10558,10713,10868,11023,11178,11333,11488,11643,11798,11953,12108,12263,12418,12573,12728,12883,13038,13193,13348,13503,13658,13813,13968,14123,14278,14433,14588,14743,14898,15053,15208,15363,15518,15673,15828,15983,16138,16293,16448,16603,16758,16913,17068,17223,17378,17533,17688,17843,17998,18153,18308,18463,18618,18773,18928,19083,19238,19393,19548,19703,19858,20013,20168,20323,20478,20633,20788,20943,21098,21235,21253,21408,21563,21718,21873,22028,22183,22338,22493,22648,22803,22958,23113,23268,23423,23578,23733,23888
19,174,329,484,639,794,949,1104,1259,1414,1569,1724,1879,2034,2189,2344,2499,2654,2809,2964,3119,3274,3429,3584,3739,3894,4049,4204,4359,4514,4669,4824,4979,5134,5289,5444,5599,5754,5909,6064,6219,6374,6529,6684,6839,6994,7149,7304,7459,7614,7769,7924,8079,8234,8389,8544,8699,8854,9009,9164,9319,9474,9629,9784,9939,10094,10249,10404,10559,10714,10869,11024,11179,11334,11489,11644,11799,11954,12109,12264,12419,12574,12729,12884,13039,13194,13349,13504,13659,13814,13969,14124,14279,14434,14589,14744,14899,15054,15209,15364,15519,15674,15829,15984,16139,16294,16449,16604,16759,16914,17069,17224,17379,17534,17689,17844,17999,18154,18309,18464,18619,18774,18929,19084,19239,19394,19549,19704,19859,20014,20169,20324,20479,20634,20789,20944,21080,21099,21254,21409,21564,21719,21874,22029,22184,22339,22494,22649,22804,22959,23114,23269,23424,23579,23734,23889
20,175,330,485,640,795,950,1105,1260,1415,1570,1725,1880,2035,2190,2345,2500,2655,2810,2965,3120,3275,3430,3585,3740,3895,4050,4205,4360,4515,4670,4825,4980,5135,5290,5445,5600,5755,5910,6065,6220,6375,6530,6685,6840,6995,7150,7305,7460,7615,7770,7925,8080,8235,8390,8545,8700,8855,9010,9165,9320,9475,9630,9785,9940,10095,10250,10405,10560,10715,10870,11025,11180,11335,11490,11645,11800,11955,12110,12265,12420,12575,12730,12885,13040,13195,13350,13505,13660,13815,13970,14125,14280,14435,14590,14745,14900,15055,15210,15365,15520,15675,15830,15985,16140,16295,16450,16605,16760,16915,17070,17225,17380,17535,17690,17845,18000,18155,18310,18465,18620,18775,18930,19085,19240,19395,19550,19705,19860,20015,20170,20325,20480,20635,20790,20925,20945,21100,21255,21410,21565,21720,21875,22030,22185,22340,22495,22650,22805,22960,23115,23270,23425,23580,23735,23890
21,176,331,486,641,796,951,1106,1261,1416,1571,1726,1881,2036,2191,2346,2501,2656,2811,2966,3121,3276,3431,3586,3741,3896,4051,4206,4361,4516,4671,4826,4981,5136,5291,5446,5601,5756,5911,6066,6221,6376,6531,6686,6841,6996,7151,7306,7461,7616,7771,7926,8081,8236,8391,8546,8701,8856,9011,9166,9321,9476,9631,9786,9941,10096,10251,10406,10561,10716,10871,11026,11181,11336,11491,11646,11801,11956,12111,12266,12421,12576,12731,12886,13041,13196,13351,13506,13661,13816,13971,14126,14281,14436,14591,14746,14901,15056,15211,15366,15521,15676,15831,15986,16141,16296,16451,16606,16761,16916,17071,17226,17381,17536,17691,17846,18001,18156,18311,18466,18621,18776,18931,19086,19241,19396,19551,19706,19861,20016,20171,20326,20481,20636,20770,20791,20946,21101,21256,21411,21566,21721,21876,22031,22186,22341,22496,22651,22806,22961,23116,23271,23426,23581,23736,23891
22,177,332,487,642,797,952,1107,1262,1417,1572,1727,1882,2037,2192,2347,2502,2657,2812,2967,3122,3277,3432,3587,3742,3897,4052,4207,4362,4517,4672,4827,4982,5137,5292,5447,5602,5757,5912,6067,6222,6377,6532,6687,6842,6997,7152,7307,7462,7617,7772,7927,8082,8237,8392,8547,8702,8857,9012,9167,9322,9477,9632,9787,9942,10097,10252,10407,10562,10717,10872,11027,11182,11337,11492,11647,11802,11957,12112,12267,12422,12577,12732,12887,13042,13197,13352,13507,13662,13817,13972,14127,14282,14437,14592,14747,14902,15057,15212,15367,15522,15677,15832,15987,16142,16297,16452,16607,16762,16917,17072,17227,17382,17537,17692,17847,18002,18157,18312,18467,18622,18777,18932,19087,19242,19397,19552,19707,19862,20017,20172,20327,20482,20615,20637,20792,20947,21102,21257,21412,21567,21722,21877,22032,22187,22342,22497,22652,22807,22962,23117,23272,23427,23582,23737,23892
23,178,333,488,643,798,953,1108,1263,1418,1573,1728,1883,2038,2193,2348,2503,2658,2813,2968,3123,3278,3433,3588,3743,3898,4053,4208,4363,4518,4673,4828,4983,5138,5293,5448,5603,5758,5913,6068,6223,6378,6533,6688,6843,6998,7153,7308,7463,7618,7773,7928,8083,8238,8393,8548,8703,8858,9013,9168,9323,9478,9633,9788,9943,10098,10253,10408,10563,10718,10873,11028,11183,11338,11493,11648,11803,11958,12113,12268,12423,12578,12733,12888,13043,13198,13353,13508,13663,13818,13973,14128,14283,14438,14593,14748,14903,15058,15213,15368,15523,15678,15833,15988,16143,16298,16453,16608,16763,16918,17073,17228,17383,17538,17693,17848,18003,18158,18313,18468,18623,18778,18933,19088,19243,19398,19553,19708,19863,20018,20173,20328,20460,20483,20638,20793,20948,21103,21258,21413,21568,21723,21878,22033,22188,22343,22498,22653,22808,22963,23118,23273,23428,23583,23738,23893
24,179,334,489,644,799,954,1109,1264,1419,1574,1729,1884,2039,2194,2349,2504,2659,2814,2969,3124,3279,3434,3589,3744,3899,4054,4209,4364,4519,4674,4829,4984,5139,5294,5449,5604,5759,5914,6069,6224,6379,6534,6689,6844,6999,7154,7309,7464,7619,7774,7929,8084,8239,8394,8549,8704,8859,9014,9169,9324,9479,9634,9789,9944,10099,10254,10409,10564,10719,10874,11029,11184,11339,11494,11649,11804,11959,12114,12269,12424,12579,12734,12889,13044,13199,13354,13509,13664,13819,13974,14129,14284,14439,14594,14749,14904,15059,15214,15369,15524,15679,15834,15989,16144,16299,16454,16609,16764,16919,17074,17229,17384,17539,17694,17849,18004,18159,18314,18469,18624,18779,18934,19089,19244,19399,19554,19709,19864,20019,20174,20305,20329,20484,20639,20794,20949,21104,21259,21414,21569,21724,21879,22034,22189,22344,22499,22654,22809,22964,23119,23274,23429,23584,23739,23894
25,180,335,490,645,800,955,1110,1265,1420,1575,1730,1885,2040,2195,2350,2505,2660,2815,2970,3125,3280,3435,3590,3745,3900,4055,4210,4365,4520,4675,4830,4985,5140,5295,5450,5605,5760,5915,6070,6225,6380,6535,6690,6845,7000,7155,7310,7465,7620,7775,7930,8085,8240,8395,8550,8705,8860,9015,9170,9325,9480,9635,9790,9945,10100,10255,10410,10565,10720,10875,11030,11185,11340,11495,11650,11805,11960,12115,12270,12425,12580,12735,12890,13045,13200,13355,13510,13665,13820,13975,14130,14285,14440,14595,14750,14905,15060,15215,15370,15525,15680,15835,15990,16145,16300,16455,16610,16765,16920,17075,17230,17385,17540,17695,17850,18005,18160,18315,18470,18625,18780,18935,19090,19245,19400,19555,19710,19865,20020,20150,20175,20330,20485,20640,20795,20950,21105,21260,21415,21570,21725,21880,22035,22190,22345,22500,22655,22810,22965,23120,23275,23430,23585,23740,23895
26,181,336,491,646,801,956,1111,1266,1421,1576,1731,1886,2041,2196,2351,2506,2661,2816,2971,3126,3281,3436,3591,3746,3901,4056,4211,4366,4521,4676,4831,4986,5141,5296,5451,5606,5761,5916,6071,6226,6381,6536,6691,6846,7001,7156,7311,7466,7621,7776,7931,8086,8241,8396,8551,8706,8861,9016,9171,9326,9481,9636,9791,9946,10101,10256,10411,10566,10721,10876,11031,11186,11341,11496,11651,11806,11961,12116,12271,12426,12581,12736,12891,13046,13201,13356,13511,13666,13821,13976,14131,14286,14441,14596,14751,14906,15061,15216,15371,15526,15681,15836,15991,16146,16301,16456,16611,16766,16921,17076,17231,17386,17541,17696,17851,18006,18161,18316,18471,18626,18781,18936,19091,19246,19401,19556,19711,19866,19995,20021,20176,20331,20486,20641,20796,20951,21106,21261,21416,21571,21726,21881,22036,22191,22346,22501,22656,22811,22966,23121,23276,23431,23586,23741,23896
27,182,337,492,647,802,957,1112,1267,1422,1577,1732,1887,2042,2197,2352,2507,2662,2817,2972,3127,3282,3437,3592,3747,3902,4057,4212,4367,4522,4677,4832,4987,5142,5297,5452,5607,5762,5917,6072,6227,6382,6537,6692,6847,7002,7157,7312,7467,7622,7777,7932,8087,8242,8397,8552,8707,8862,9017,9172,9327,9482,9637,9792,9947,10102,10257,10412,10567,10722,10877,11032,11187,11342,11497,11652,11807,11962,12117,12272,12427,12582,12737,12892,13047,13202,13357,13512,13667,13822,13977,14132,14287,14442,14597,14752,14907,15062,15217,15372,15527,15682,15837,15992,16147,16302,16457,16612,16767,16922,17077,17232,17387,17542,17697,17852,18007,18162,18317,18472,18627,18782,18937,19092,19247,19402,19557,19712,19840,19867,20022,20177,20332,20487,20642,20797,20952,21107,21262,21417,21572,21727,21882,22037,22192,22347,22502,22657,22812,22967,23122,23277,23432,23587,23742,23897
28,183,338,493,648,803,958,1113,1268,1423,1578,1733,1888,2043,2198,2353,2508,2663,2818,2973,3128,3283,3438,3593,3748,3903,4058,4213,4368,4523,4678,4833,4988,5143,5298,5453,5608,5763,5918,6073,6228,6383,6538,6693,6848,7003,7158,7313,7468,7623,7778,7933,8088,8243,8398,8553,8708,8863,9018,9173,9328,9483,9638,9793,9948,10103,10258,10413,10568,10723,10878,11033,11188,11343,11498,11653,11808,11963,12118,12273,12428,12583,12738,12893,13048,13203,13358,13513,13668,13823,13978,14133,14288,14443,14598,14753,14908,15063,15218,15373,15528,15683,15838,15993,16148,16303,16458,16613,16768,16923,17078,17233,17388,17543,17698,17853,18008,18163,18318,18473,18628,18783,18938,19093,19248,19403,19558,19685,19713,19868,20023,20178,20333,20488,20643,20798,20953,21108,21263,21418,21573,21728,21883,22038,22193,22348,22503,22658,22813,22968,23123,23278,23433,23588,23743,23898
29,184,339,494,649,804,959,1114,1269,1424,1579,1734,1889,2044,2199,2354,2509,2664,2819,2974,3129,3284,3439,3594,3749,3904,4059,4214,4369,4524,4679,4834,4989,5144,5299,5454,5609,5764,5919,6074,6229,6384,6539,6694,6849,7004,7159,7314,7469,7624,7779,7934,8089,8244,8399,8554,8709,8864,9019,9174,9329,9484,9639,9794,9949,10104,10259,10414,10569,10724,10879,11034,11189,11344,11499,11654,11809,11964,12119,12274,12429,12584,12739,12894,13049,13204,13359,13514,13669,13824,13979,14134,14289,14444,14599,14754,14909,15064,15219,15374,15529,15684,15839,15994,16149,16304,16459,16614,16769,16924,17079,17234,17389,17544,17699,17854,18009,18164,18319,18474,18629,18784,18939,19094,19249,19404,19530,19559,19714,19869,20024,20179,20334,20489,20644,20799,20954,21109,21264,21419,21574,21729,21884,22039,22194,22349,22504,22659,22814,22969,23124,23279,23434,23589,23744,23899
30,185,340,495,650,805,960,1115,1270,1425,1580,1735,1890,2045,2200,2355,2510,2665,2820,2975,3130,3285,3440,3595,3750,3905,4060,4215,4370,4525,4680,4835,4990,5145,5300,5455,5610,5765,5920,6075,6230,6385,6540,6695,6850,7005,7160,7315,7470,7625,7780,7935,8090,8245,8400,8555,8710,8865,9020,9175,9330,9485,9640,9795,9950,10105,10260,10415,10570,10725,10880,11035,11190,11345,11500,11655,11810,11965,12120,12275,12430,12585,12740,12895,13050,13205,13360,13515,13670,13825,13980,14135,14290,14445,14600,14755,14910,15065,15220,15375,15530,15685,15840,15995,16150,16305,16460,16615,16770,16925,17080,17235,17390,17545,17700,17855,18010,18165,18320,18475,18630,18785,18940,19095,19250,19375,19405,19560,19715,19870,20025,20180,20335,20490,20645,20800,20955,21110,21265,21420,21575,21730,21885,22040,22195,22350,22505,22660,22815,22970,23125,23280,23435,23590,23745,23900
