11,186,361,536,711,886,1061,1236,1411,1586,1761,1936,2111,2286,2461,2636,2811,2986,3161,3336,3511,3686,3861,4036,4211,4386,4561,4736,4911,5086,5261,5436,5611,5786,5961,6136,6311,6486,6661,6836,7011,7186,7361,7536,7711,7886,8061,8236,8411,8586,8761,8936,9111,9286,9461,9636,9811,9986,10161,10336,10511,10686,10861,11036,11211,11386,11561,11736,11911,12086,12261,12436,12611,12786,12961,13136,13311,13486,13661,13836,14011,14186,14361,14536,14711,14886,15061,15236,15411,15586,15761,15936,16111,16286,16461,16636,16811,16986,17161,17336,17511,17686,17861,18036,18211,18386,18561,18736,18911,19086,19261,19436,19611,19786,19961,20136,20311,20486,20661,20836,21011,21186,21361,21536,21711,21886,22061,22236,22411,22586,22761,22936,23111,23286,23461,23636,23811,23986,24161,24336,24511,24686,24861,25036,25211,25386,25561,25736,25911,26086,26261,26436,26611,26786,26961,27136,27311,27486,27661,27836,28011,28186,28361,28536,28700,28711,28886,29061,29236,29411,29586,29761,29936,30111,30286,30461
12,187,362,537,712,887,1062,1237,1412,1587,1762,1937,2112,2287,2462,2637,2812,2987,3162,3337,3512,3687,3862,4037,4212,4387,4562,4737,4912,5087,5262,5437,5612,5787,5962,6137,6312,6487,6662,6837,7012,7187,7362,7537,7712,7887,8062,8237,8412,8587,8762,8937,9112,9287,9462,9637,9812,9987,10162,10337,10512,10687,10862,11037,11212,11387,11562,11737,11912,12087,12262,12437,12612,12787,12962,13137,13312,13487,13662,13837,14012,14187,14362,14537,14712,14887,15062,15237,15412,15587,15762,15937,16112,16287,16462,16637,16812,16987,17162,17337,17512,17687,17862,18037,18212,18387,18562,18737,18912,19087,19262,19437,19612,19787,19962,20137,20312,20487,20662,20837,21012,21187,21362,21537,21712,21887,22062,22237,22412,22587,22762,22937,23112,23287,23462,23637,23812,23987,24162,24337,24512,24687,24862,25037,25212,25387,25562,25737,25912,26087,26262,26437,26612,26787,26962,27137,27312,27487,27662,27837,28012,28187,28362,28525,28537,28712,28887,29062,29237,29412,29587,29762,29937,30112,30287,30462
13,188,363,538,713,888,1063,1238,1413,1588,1763,1938,2113,2288,2463,2638,2813,2988,3163,3338,3513,3688,3863,4038,4213,4388,4563,4738,4913,5088,5263,5438,5613,5788,5963,6138,6313,6488,6663,6838,7013,7188,7363,7538,7713,7888,8063,8238,8413,8588,8763,8938,9113,9288,9463,9638,9813,9988,10163,10338,10513,10688,10863,11038,11213,11388,11563,11738,11913,12088,12263,12438,12613,12788,12963,13138,13313,13488,13663,13838,14013,14188,14363,14538,14713,14888,15063,15238,15413,15588,15763,15938,16113,16288,16463,16638,16813,16988,17163,17338,17513,17688,17863,18038,18213,18388,18563,18738,18913,19088,19263,19438,19613,19788,19963,20138,20313,20488,20663,20838,21013,21188,21363,21538,21713,21888,22063,22238,22413,22588,22763,22938,23113,23288,23463,23638,23813,23988,24163,24338,24513,24688,24863,25038,25213,25388,25563,25738,25913,26088,26263,26438,26613,26788,26963,27138,27313,27488,27663,27838,28013,28188,28350,28363,28538,28713,28888,29063,29238,29413,29588,29763,29938,30113,30288,30463
14,189,364,539,714,889,1064,1239,1414,1589,1764,1939,2114,2289,2464,2639,2814,2989,3164,3339,3514,3689,3864,4039,4214,4389,4564,4739,4914,5089,5264,5439,5614,5789,5964,6139,6314,6489,6664,6839,7014,7189,7364,7539,7714,7889,8064,8239,8414,8589,8764,8939,9114,9289,9464,9639,9814,9989,10164,10339,10514,10689,10864,11039,11214,11389,11564,11739,11914,12089,12264,12439,12614,12789,12964,13139,13314,13489,13664,13839,14014,14189,14364,14539,14714,14889,15064,15239,15414,15589,15764,15939,16114,16289,16464,16639,16814,16989,17164,17339,17514,17689,17864,18039,18214,18389,18564,18739,18914,19089,19264,19439,19614,19789,19964,20139,20314,20489,20664,20839,21014,21189,21364,21539,21714,21889,22064,22239,22414,22589,22764,22939,23114,23289,23464,23639,23814,23989,24164,24339,24514,24689,24864,25039,25214,25389,25564,25739,25914,26089,26264,26439,26614,26789,26964,27139,27314,27489,27664,27839,28014,28175,28189,28364,28539,28714,28889,29064,29239,29414,29589,29764,29939,30114,30289,30464
15,190,365,540,715,890,1065,1240,1415,1590,1765,1940,2115,2290,2465,2640,2815,2990,3165,3340,3515,3690,3865,4040,4215,4390,4565,4740,4915,5090,5265,5440,5615,5790,5965,6140,6315,6490,6665,6840,7015,7190,7365,7540,7715,7890,8065,8240,8415,8590,8765,8940,9115,9290,9465,9640,9815,9990,10165,10340,10515,10690,10865,11040,11215,11390,11565,11740,11915,12090,12265,12440,12615,12790,12965,13140,13315,13490,13665,13840,14015,14190,14365,14540,14715,14890,15065,15240,15415,15590,15765,15940,16115,16290,16465,16640,16815,16990,17165,17340,17515,17690,17865,18040,18215,18390,18565,18740,18915,19090,19265,19440,19615,19790,19965,20140,20315,20490,20665,20840,21015,21190,21365,21540,21715,21890,22065,22240,22415,22590,22765,22940,23115,23290,23465,23640,23815,23990,24165,24340,24515,24690,24865,25040,25215,25390,25565,25740,25915,26090,26265,26440,26615,26790,26965,27140,27315,27490,27665,27840,28000,28015,28190,28365,28540,28715,28890,29065,29240,29415,29590,29765,29940,30115,30290,30465
16,191,366,541,716,891,1066,1241,1416,1591,1766,1941,2116,2291,2466,2641,2816,2991,3166,3341,3516,3691,3866,4041,4216,4391,4566,4741,4916,5091,5266,5441,5616,5791,5966,6141,6316,6491,6666,6841,7016,7191,7366,7541,7716,7891,8066,8241,8416,8591,8766,8941,9116,9291,9466,9641,9816,9991,10166,10341,10516,10691,10866,11041,11216,11391,11566,11741,11916,12091,12266,12441,12616,12791,12966,13141,13316,13491,13666,13841,14016,14191,14366,14541,14716,14891,15066,15241,15416,15591,15766,15941,16116,16291,16466,16641,16816,16991,17166,17341,17516,17691,17866,18041,18216,18391,18566,18741,18916,19091,19266,19441,19616,19791,19966,20141,20316,20491,20666,20841,21016,21191,21366,21541,21716,21891,22066,22241,22416,22591,22766,22941,23116,23291,23466,23641,23816,23991,24166,24341,24516,24691,24866,25041,25216,25391,25566,25741,25916,26091,26266,26441,26616,26791,26966,27141,27316,27491,27666,27825,27841,28016,28191,28366,28541,28716,28891,29066,29241,29416,29591,29766,29941,30116,30291,30466
17,192,367,542,717,892,1067,1242,1417,1592,1767,1942,2117,2292,2467,2642,2817,2992,3167,3342,3517,3692,3867,4042,4217,4392,4567,4742,4917,5092,5267,5442,5617,5792,5967,6142,6317,6492,6667,6842,7017,7192,7367,7542,7717,7892,8067,8242,8417,8592,8767,8942,9117,9292,9467,9642,9817,9992,10167,10342,10517,10692,10867,11042,11217,11392,11567,11742,11917,12092,12267,12442,12617,12792,12967,13142,13317,13492,13667,13842,14017,14192,14367,14542,14717,14892,15067,15242,15417,15592,15767,15942,16117,16292,16467,16642,16817,16992,17167,17342,17517,17692,17867,18042,18217,18392,18567,18742,18917,19092,19267,19442,19617,19792,19967,20142,20317,20492,20667,20842,21017,21192,21367,21542,21717,21892,22067,22242,22417,22592,22767,22942,23117,23292,23467,23642,23817,23992,24167,24342,24517,24692,24867,25042,25217,25392,25567,25742,25917,26092,26267,26442,26617,26792,26967,27142,27317,27492,27650,27667,27842,28017,28192,28367,28542,28717,28892,29067,29242,29417,29592,29767,29942,30117,30292,30467
18,193,368,543,718,893,1068,1243,1418,1593,1768,1943,2118,2293,2468,2643,2818,2993,3168,3343,3518,3693,3868,4043,4218,4393,4568,4743,4918,5093,5268,5443,5618,5793,5968,6143,6318,6493,6668,6843,7018,7193,7368,7543,7718,7893,8068,8243,8418,8593,8768,8943,9118,9293,9468,9643,9818,9993,10168,10343,10518,10693,10868,11043,11218,11393,11568,11743,11918,12093,12268,12443,12618,12793,12968,13143,13318,13493,13668,13843,14018,14193,14368,14543,14718,14893,15068,15243,15418,15593,15768,15943,16118,16293,16468,16643,16818,16993,17168,17343,17518,17693,17868,18043,18218,18393,18568,18743,18918,19093,19268,19443,19618,19793,19968,20143,20318,20493,20668,20843,21018,21193,21368,21543,21718,21893,22068,22243,22418,22593,22768,22943,23118,23293,23468,23643,23818,23993,24168,24343,24518,24693,24868,25043,25218,25393,25568,25743,25918,26093,26268,26443,26618,26793,26968,27143,27318,27475,27493,27668,27843,28018,28193,28368,28543,28718,28893,29068,29243,29418,29593,29768,29943,30118,30293,30468
19,194,369,544,719,894,1069,1244,1419,1594,1769,1944,2119,2294,2469,2644,2819,2994,3169,3344,3519,3694,3869,4044,4219,4394,4569,4744,4919,5094,5269,5444,5619,5794,5969,6144,6319,6494,6669,6844,7019,7194,7369,7544,7719,7894,8069,8244,8419,8594,8769,8944,9119,9294,9469,9644,9819,9994,10169,10344,10519,10694,10869,11044,11219,11394,11569,11744,11919,12094,12269,12444,12619,12794,12969,13144,13319,13494,13669,13844,14019,14194,14369,14544,14719,14894,15069,15244,15419,15594,15769,15944,16119,16294,16469,16644,16819,16994,17169,17344,17519,17694,17869,18044,18219,18394,18569,18744,18919,19094,19269,19444,19619,19794,19969,20144,20319,20494,20669,20844,21019,21194,21369,21544,21719,21894,22069,22244,22419,22594,22769,22944,23119,23294,23469,23644,23819,23994,24169,24344,24519,24694,24869,25044,25219,25394,25569,25744,25919,26094,26269,26444,26619,26794,26969,27144,27300,27319,27494,27669,27844,28019,28194,28369,28544,28719,28894,29069,29244,29419,29594,29769,29944,30119,30294,30469
20,195,370,545,720,895,1070,1245,1420,1595,1770,1945,2120,2295,2470,2645,2820,2995,3170,3345,3520,3695,3870,4045,4220,4395,4570,4745,4920,5095,5270,5445,5620,5795,5970,6145,6320,6495,6670,6845,7020,7195,7370,7545,7720,7895,8070,8245,8420,8595,8770,8945,9120,9295,9470,9645,9820,9995,10170,10345,10520,10695,10870,11045,11220,11395,11570,11745,11920,12095,12270,12445,12620,12795,12970,13145,13320,13495,13670,13845,14020,14195,14370,14545,14720,14895,15070,15245,15420,15595,15770,15945,16120,16295,16470,16645,16820,16995,17170,17345,17520,17695,17870,18045,18220,18395,18570,18745,18920,19095,19270,19445,19620,19795,19970,20145,20320,20495,20670,20845,21020,21195,21370,21545,21720,21895,22070,22245,22420,22595,22770,22945,23120,23295,23470,23645,23820,23995,24170,24345,24520,24695,24870,25045,25220,25395,25570,25745,25920,26095,26270,26445,26620,26795,26970,27125,27145,27320,27495,27670,27845,28020,28195,28370,28545,28720,28895,29070,29245,29420,29595,29770,29945,30120,30295,30470
21,196,371,546,721,896,1071,1246,1421,1596,1771,1946,2121,2296,2471,2646,2821,2996,3171,3346,3521,3696,3871,4046,4221,4396,4571,4746,4921,5096,5271,5446,5621,5796,5971,6146,6321,6496,6671,6846,7021,7196,7371,7546,7721,7896,8071,8246,8421,8596,8771,8946,9121,9296,9471,9646,9821,9996,10171,10346,10521,10696,10871,11046,11221,11396,11571,11746,11921,12096,12271,12446,12621,12796,12971,13146,13321,13496,13671,13846,14021,14196,14371,14546,14721,14896,15071,15246,15421,15596,15771,15946,16121,16296,16471,16646,16821,16996,17171,17346,17521,17696,17871,18046,18221,18396,18571,18746,18921,19096,19271,19446,19621,19796,19971,20146,20321,20496,20671,20846,21021,21196,21371,21546,21721,21896,22071,22246,22421,22596,22771,22946,23121,23296,23471,23646,23821,23996,24171,24346,24521,24696,24871,25046,25221,25396,25571,25746,25921,26096,26271,26446,26621,26796,26950,26971,27146,27321,27496,27671,27846,28021,28196,28371,28546,28721,28896,29071,29246,29421,29596,29771,29946,30121,30296,30471
22,197,372,547,722,897,1072,1247,1422,1597,1772,1947,2122,2297,2472,2647,2822,2997,3172,3347,3522,3697,3872,4047,4222,4397,4572,4747,4922,5097,5272,5447,5622,5797,5972,6147,6322,6497,6672,6847,7022,7197,7372,7547,7722,7897,8072,8247,8422,8597,8772,8947,9122,9297,9472,9647,9822,9997,10172,10347,10522,10697,10872,11047,11222,11397,11572,11747,11922,12097,12272,12447,12622,12797,12972,13147,13322,13497,13672,13847,14022,14197,14372,14547,14722,14897,15072,15247,15422,15597,15772,15947,16122,16297,16472,16647,16822,16997,17172,17347,17522,17697,17872,18047,18222,18397,18572,18747,18922,19097,19272,19447,19622,19797,19972,20147,20322,20497,20672,20847,21022,21197,21372,21547,21722,21897,22072,22247,22422,22597,22772,22947,23122,23297,23472,23647,23822,23997,24172,24347,24522,24697,24872,25047,25222,25397,25572,25747,25922,26097,26272,26447,26622,26775,26797,26972,27147,27322,27497,27672,27847,28022,28197,28372,28547,28722,28897,29072,29247,29422,29597,29772,29947,30122,30297,30472
23,198,373,548,723,898,1073,1248,1423,1598,1773,1948,2123,2298,2473,2648,2823,2998,3173,3348,3523,3698,3873,4048,4223,4398,4573,4748,4923,5098,5273,5448,5623,5798,5973,6148,6323,6498,6673,6848,7023,7198,7373,7548,7723,7898,8073,8248,8423,8598,8773,8948,9123,9298,9473,9648,9823,9998,10173,10348,10523,10698,10873,11048,11223,11398,11573,11748,11923,12098,12273,12448,12623,12798,12973,13148,13323,13498,13673,13848,14023,14198,14373,14548,14723,14898,15073,15248,15423,15598,15773,15948,16123,16298,16473,16648,16823,16998,17173,17348,17523,17698,17873,18048,18223,18398,18573,18748,18923,19098,19273,19448,19623,19798,19973,20148,20323,20498,20673,20848,21023,21198,21373,21548,21723,21898,22073,22248,22423,22598,22773,22948,23123,23298,23473,23648,23823,23998,24173,24348,24523,24698,24873,25048,25223,25398,25573,25748,25923,26098,26273,26448,26600,26623,26798,26973,27148,27323,27498,27673,27848,28023,28198,28373,28548,28723,28898,29073,29248,29423,29598,29773,29948,30123,30298,30473
24,199,374,549,724,899,1074,1249,1424,1599,1774,1949,2124,2299,2474,2649,2824,2999,3174,3349,3524,3699,3874,4049,4224,4399,4574,4749,4924,5099,5274,5449,5624,5799,5974,6149,6324,6499,6674,6849,7024,7199,7374,7549,7724,7899,8074,8249,8424,8599,8774,8949,9124,9299,9474,9649,9824,9999,10174,10349,10524,10699,10874,11049,11224,11399,11574,11749,11924,12099,12274,12449,12624,12799,12974,13149,13324,13499,13674,13849,14024,14199,14374,14549,14724,14899,15074,15249,15424,15599,15774,15949,16124,16299,16474,16649,16824,16999,17174,17349,17524,17699,17874,18049,18224,18399,18574,18749,18924,19099,19274,19449,19624,19799,19974,20149,20324,20499,20674,20849,21024,21199,21374,21549,21724,21899,22074,22249,22424,22599,22774,22949,23124,23299,23474,23649,23824,23999,24174,24349,24524,24699,24874,25049,25224,25399,25574,25749,25924,26099,26274,26425,26449,26624,26799,26974,27149,27324,27499,27674,27849,28024,28199,28374,28549,28724,28899,29074,29249,29424,29599,29774,29949,30124,30299,30474
25,200,375,550,725,900,1075,1250,1425,1600,1775,1950,2125,2300,2475,2650,2825,3000,3175,3350,3525,3700,3875,4050,4225,4400,4575,4750,4925,5100,5275,5450,5625,5800,5975,6150,6325,6500,6675,6850,7025,7200,7375,7550,7725,7900,8075,8250,8425,8600,8775,8950,9125,9300,9475,9650,9825,10000,10175,10350,10525,10700,10875,11050,11225,11400,11575,11750,11925,12100,12275,12450,12625,12800,12975,13150,13325,13500,13675,13850,14025,14200,14375,14550,14725,14900,15075,15250,15425,15600,15775,15950,16125,16300,16475,16650,16825,17000,17175,17350,17525,17700,17875,18050,18225,18400,18575,18750,18925,19100,19275,19450,19625,19800,19975,20150,20325,20500,20675,20850,21025,21200,21375,21550,21725,21900,22075,22250,22425,22600,22775,22950,23125,23300,23475,23650,23825,24000,24175,24350,24525,24700,24875,25050,25225,25400,25575,25750,25925,26100,26250,26275,26450,26625,26800,26975,27150,27325,27500,27675,27850,28025,28200,28375,28550,28725,28900,29075,29250,29425,29600,29775,29950,30125,30300,30475
26,201,376,551,726,901,1076,1251,1426,1601,1776,1951,2126,2301,2476,2651,2826,3001,3176,3351,3526,3701,3876,4051,4226,4401,4576,4751,4926,5101,5276,5451,5626,5801,5976,6151,6326,6501,6676,6851,7026,7201,7376,7551,7726,7901,8076,8251,8426,8601,8776,8951,9126,9301,9476,9651,9826,10001,10176,10351,10526,10701,10876,11051,11226,11401,11576,11751,11926,12101,12276,12451,12626,12801,12976,13151,13326,13501,13676,13851,14026,14201,14376,14551,14726,14901,15076,15251,15426,15601,15776,15951,16126,16301,16476,16651,16826,17001,17176,17351,17526,17701,17876,18051,18226,18401,18576,18751,18926,19101,19276,19451,19626,19801,19976,20151,20326,20501,20676,20851,21026,21201,21376,21551,21726,21901,22076,22251,22426,22601,22776,22951,23126,23301,23476,23651,23826,24001,24176,24351,24526,24701,24876,25051,25226,25401,25576,25751,25926,26075,26101,26276,26451,26626,26801,26976,27151,27326,27501,27676,27851,28026,28201,28376,28551,28726,28901,29076,29251,29426,29601,29776,29951,30126,30301,30476
