11,188,365,542,719,896,1073,1250,1427,1604,1781,1958,2135,2312,2489,2666,2843,3020,3197,3374,3551,3728,3905,4082,4259,4436,4613,4790,4967,5144,5321,5498,5675,5852,6029,6206,6383,6560,6737,6914,7091,7268,7445,7622,7799,7976,8153,8330,8507,8684,8861,9038,9215,9392,9569,9746,9923,10100,10277,10454,10631,10808,10985,11162,11339,11516,11693,11870,12047,12224,12401,12578,12755,12932,13109,13286,13463,13640,13817,13994,14171,14348,14525,14702,14879,15056,15233,15410,15587,15764,15941,16118,16295,16472,16649,16826,17003,17180,17357,17534,17711,17888,18065,18242,18419,18596,18773,18950,19127,19304,19481,19658,19835,20012,20189,20366,20543,20720,20897,21074,21251,21428,21605,21782,21959,22136,22313,22490,22667,22844,23021,23198,23375,23552,23729,23906,24083,24260,24437,24614,24791,24968,25145,25322,25499,25676,25853,26030,26207,26384,26561,26738,26915,27092,27269,27446,27623,27800,27977,28154,28331,28508,28685,28862,29039,29216,29382,29393,29570,29747,29924,30101,30278,30455,30632,30809,30986,31163
12,189,366,543,720,897,1074,1251,1428,1605,1782,1959,2136,2313,2490,2667,2844,3021,3198,3375,3552,3729,3906,4083,4260,4437,4614,4791,4968,5145,5322,5499,5676,5853,6030,6207,6384,6561,6738,6915,7092,7269,7446,7623,7800,7977,8154,8331,8508,8685,8862,9039,9216,9393,9570,9747,9924,10101,10278,10455,10632,10809,10986,11163,11340,11517,11694,11871,12048,12225,12402,12579,12756,12933,13110,13287,13464,13641,13818,13995,14172,14349,14526,14703,14880,15057,15234,15411,15588,15765,15942,16119,16296,16473,16650,16827,17004,17181,17358,17535,17712,17889,18066,18243,18420,18597,18774,18951,19128,19305,19482,19659,19836,20013,20190,20367,20544,20721,20898,21075,21252,21429,21606,21783,21960,22137,22314,22491,22668,22845,23022,23199,23376,23553,23730,23907,24084,24261,24438,24615,24792,24969,25146,25323,25500,25677,25854,26031,26208,26385,26562,26739,26916,27093,27270,27447,27624,27801,27978,28155,28332,28509,28686,28863,29040,29205,29217,29394,29571,29748,29925,30102,30279,30456,30633,30810,30987,31164
13,190,367,544,721,898,1075,1252,1429,1606,1783,1960,2137,2314,2491,2668,2845,3022,3199,3376,3553,3730,3907,4084,4261,4438,4615,4792,4969,5146,5323,5500,5677,5854,6031,6208,6385,6562,6739,6916,7093,7270,7447,7624,7801,7978,8155,8332,8509,8686,8863,9040,9217,9394,9571,9748,9925,10102,10279,10456,10633,10810,10987,11164,11341,11518,11695,11872,12049,12226,12403,12580,12757,12934,13111,13288,13465,13642,13819,13996,14173,14350,14527,14704,14881,15058,15235,15412,15589,15766,15943,16120,16297,16474,16651,16828,17005,17182,17359,17536,17713,17890,18067,18244,18421,18598,18775,18952,19129,19306,19483,19660,19837,20014,20191,20368,20545,20722,20899,21076,21253,21430,21607,21784,21961,22138,22315,22492,22669,22846,23023,23200,23377,23554,23731,23908,24085,24262,24439,24616,24793,24970,25147,25324,25501,25678,25855,26032,26209,26386,26563,26740,26917,27094,27271,27448,27625,27802,27979,28156,28333,28510,28687,28864,29028,29041,29218,29395,29572,29749,29926,30103,30280,30457,30634,30811,30988,31165
14,191,368,545,722,899,1076,1253,1430,1607,1784,1961,2138,2315,2492,2669,2846,3023,3200,3377,3554,3731,3908,4085,4262,4439,4616,4793,4970,5147,5324,5501,5678,5855,6032,6209,6386,6563,6740,6917,7094,7271,7448,7625,7802,7979,8156,8333,8510,8687,8864,9041,9218,9395,9572,9749,9926,10103,10280,10457,10634,10811,10988,11165,11342,11519,11696,11873,12050,12227,12404,12581,12758,12935,13112,13289,13466,13643,13820,13997,14174,14351,14528,14705,14882,15059,15236,15413,15590,15767,15944,16121,16298,16475,16652,16829,17006,17183,17360,17537,17714,17891,18068,18245,18422,18599,18776,18953,19130,19307,19484,19661,19838,20015,20192,20369,20546,20723,20900,21077,21254,21431,21608,21785,21962,22139,22316,22493,22670,22847,23024,23201,23378,23555,23732,23909,24086,24263,24440,24617,24794,24971,25148,25325,25502,25679,25856,26033,26210,26387,26564,26741,26918,27095,27272,27449,27626,27803,27980,28157,28334,28511,28688,28851,28865,29042,29219,29396,29573,29750,29927,30104,30281,30458,30635,30812,30989,31166
15,192,369,546,723,900,1077,1254,1431,1608,1785,1962,2139,2316,2493,2670,2847,3024,3201,3378,3555,3732,3909,4086,4263,4440,4617,4794,4971,5148,5325,5502,5679,5856,6033,6210,6387,6564,6741,6918,7095,7272,7449,7626,7803,7980,8157,8334,8511,8688,8865,9042,9219,9396,9573,9750,9927,10104,10281,10458,10635,10812,10989,11166,11343,11520,11697,11874,12051,12228,12405,12582,12759,12936,13113,13290,13467,13644,13821,13998,14175,14352,14529,14706,14883,15060,15237,15414,15591,15768,15945,16122,16299,16476,16653,16830,17007,17184,17361,17538,17715,17892,18069,18246,18423,18600,18777,18954,19131,19308,19485,19662,19839,20016,20193,20370,20547,20724,20901,21078,21255,21432,21609,21786,21963,22140,22317,22494,22671,22848,23025,23202,23379,23556,23733,23910,24087,24264,24441,24618,24795,24972,25149,25326,25503,25680,25857,26034,26211,26388,26565,26742,26919,27096,27273,27450,27627,27804,27981,28158,28335,28512,28674,28689,28866,29043,29220,29397,29574,29751,29928,30105,30282,30459,30636,30813,30990,31167
16,193,370,547,724,901,1078,1255,1432,1609,1786,1963,2140,2317,2494,2671,2848,3025,3202,3379,3556,3733,3910,4087,4264,4441,4618,4795,4972,5149,5326,5503,5680,5857,6034,6211,6388,6565,6742,6919,7096,7273,7450,7627,7804,7981,8158,8335,8512,8689,8866,9043,9220,9397,9574,9751,9928,10105,10282,10459,10636,10813,10990,11167,11344,11521,11698,11875,12052,12229,12406,12583,12760,12937,13114,13291,13468,13645,13822,13999,14176,14353,14530,14707,14884,15061,15238,15415,15592,15769,15946,16123,16300,16477,16654,16831,17008,17185,17362,17539,17716,17893,18070,18247,18424,18601,18778,18955,19132,19309,19486,19663,19840,20017,20194,20371,20548,20725,20902,21079,21256,21433,21610,21787,21964,22141,22318,22495,22672,22849,23026,23203,23380,23557,23734,23911,24088,24265,24442,24619,24796,24973,25150,25327,25504,25681,25858,26035,26212,26389,26566,26743,26920,27097,27274,27451,27628,27805,27982,28159,28336,28497,28513,28690,28867,29044,29221,29398,29575,29752,29929,30106,30283,30460,30637,30814,30991,31168
17,194,371,548,725,902,1079,1256,1433,1610,1787,1964,2141,2318,2495,2672,2849,3026,3203,3380,3557,3734,3911,4088,4265,4442,4619,4796,4973,5150,5327,5504,5681,5858,6035,6212,6389,6566,6743,6920,7097,7274,7451,7628,7805,7982,8159,8336,8513,8690,8867,9044,9221,9398,9575,9752,9929,10106,10283,10460,10637,10814,10991,11168,11345,11522,11699,11876,12053,12230,12407,12584,12761,12938,13115,13292,13469,13646,13823,14000,14177,14354,14531,14708,14885,15062,15239,15416,15593,15770,15947,16124,16301,16478,16655,16832,17009,17186,17363,17540,17717,17894,18071,18248,18425,18602,18779,18956,19133,19310,19487,19664,19841,20018,20195,20372,20549,20726,20903,21080,21257,21434,21611,21788,21965,22142,22319,22496,22673,22850,23027,23204,23381,23558,23735,23912,24089,24266,24443,24620,24797,24974,25151,25328,25505,25682,25859,26036,26213,26390,26567,26744,26921,27098,27275,27452,27629,27806,27983,28160,28320,28337,28514,28691,28868,29045,29222,29399,29576,29753,29930,30107,30284,30461,30638,30815,30992,31169
18,195,372,549,726,903,1080,1257,1434,1611,1788,1965,2142,2319,2496,2673,2850,3027,3204,3381,3558,3735,3912,4089,4266,4443,4620,4797,4974,5151,5328,5505,5682,5859,6036,6213,6390,6567,6744,6921,7098,7275,7452,7629,7806,7983,8160,8337,8514,8691,8868,9045,9222,9399,9576,9753,9930,10107,10284,10461,10638,10815,10992,11169,11346,11523,11700,11877,12054,12231,12408,12585,12762,12939,13116,13293,13470,13647,13824,14001,14178,14355,14532,14709,14886,15063,15240,15417,15594,15771,15948,16125,16302,16479,16656,16833,17010,17187,17364,17541,17718,17895,18072,18249,18426,18603,18780,18957,19134,19311,19488,19665,19842,20019,20196,20373,20550,20727,20904,21081,21258,21435,21612,21789,21966,22143,22320,22497,22674,22851,23028,23205,23382,23559,23736,23913,24090,24267,24444,24621,24798,24975,25152,25329,25506,25683,25860,26037,26214,26391,26568,26745,26922,27099,27276,27453,27630,27807,27984,28143,28161,28338,28515,28692,28869,29046,29223,29400,29577,29754,29931,30108,30285,30462,30639,30816,30993,31170
19,196,373,550,727,904,1081,1258,1435,1612,1789,1966,2143,2320,2497,2674,2851,3028,3205,3382,3559,3736,3913,4090,4267,4444,4621,4798,4975,5152,5329,5506,5683,5860,6037,6214,6391,6568,6745,6922,7099,7276,7453,7630,7807,7984,8161,8338,8515,8692,8869,9046,9223,9400,9577,9754,9931,10108,10285,10462,10639,10816,10993,11170,11347,11524,11701,11878,12055,12232,12409,12586,12763,12940,13117,13294,13471,13648,13825,14002,14179,14356,14533,14710,14887,15064,15241,15418,15595,15772,15949,16126,16303,16480,16657,16834,17011,17188,17365,17542,17719,17896,18073,18250,18427,18604,18781,18958,19135,19312,19489,19666,19843,20020,20197,20374,20551,20728,20905,21082,21259,21436,21613,21790,21967,22144,22321,22498,22675,22852,23029,23206,23383,23560,23737,23914,24091,24268,24445,24622,24799,24976,25153,25330,25507,25684,25861,26038,26215,26392,26569,26746,26923,27100,27277,27454,27631,27808,27966,27985,28162,28339,28516,28693,28870,29047,29224,29401,29578,29755,29932,30109,30286,30463,30640,30817,30994,31171
20,197,374,551,728,905,1082,1259,1436,1613,1790,1967,2144,2321,2498,2675,2852,3029,3206,3383,3560,3737,3914,4091,4268,4445,4622,4799,4976,5153,5330,5507,5684,5861,6038,6215,6392,6569,6746,6923,7100,7277,7454,7631,7808,7985,8162,8339,8516,8693,8870,9047,9224,9401,9578,9755,9932,10109,10286,10463,10640,10817,10994,11171,11348,11525,11702,11879,12056,12233,12410,12587,12764,12941,13118,13295,13472,13649,13826,14003,14180,14357,14534,14711,14888,15065,15242,15419,15596,15773,15950,16127,16304,16481,16658,16835,17012,17189,17366,17543,17720,17897,18074,18251,18428,18605,18782,18959,19136,19313,19490,19667,19844,20021,20198,20375,20552,20729,20906,21083,21260,21437,21614,21791,21968,22145,22322,22499,22676,22853,23030,23207,23384,23561,23738,23915,24092,24269,24446,24623,24800,24977,25154,25331,25508,25685,25862,26039,26216,26393,26570,26747,26924,27101,27278,27455,27632,27789,27809,27986,28163,28340,28517,28694,28871,29048,29225,29402,29579,29756,29933,30110,30287,30464,30641,30818,30995,31172
21,198,375,552,729,906,1083,1260,1437,1614,1791,1968,2145,2322,2499,2676,2853,3030,3207,3384,3561,3738,3915,4092,4269,4446,4623,4800,4977,5154,5331,5508,5685,5862,6039,6216,6393,6570,6747,6924,7101,7278,7455,7632,7809,7986,8163,8340,8517,8694,8871,9048,9225,9402,9579,9756,9933,10110,10287,10464,10641,10818,10995,11172,11349,11526,11703,11880,12057,12234,12411,12588,12765,12942,13119,13296,13473,13650,13827,14004,14181,14358,14535,14712,14889,15066,15243,15420,15597,15774,15951,16128,16305,16482,16659,16836,17013,17190,17367,17544,17721,17898,18075,18252,18429,18606,18783,18960,19137,19314,19491,19668,19845,20022,20199,20376,20553,20730,20907,21084,21261,21438,21615,21792,21969,22146,22323,22500,22677,22854,23031,23208,23385,23562,23739,23916,24093,24270,24447,24624,24801,24978,25155,25332,25509,25686,25863,26040,26217,26394,26571,26748,26925,27102,27279,27456,27612,27633,27810,27987,28164,28341,28518,28695,28872,29049,29226,29403,29580,29757,29934,30111,30288,30465,30642,30819,30996,31173
22,199,376,553,730,907,1084,1261,1438,1615,1792,1969,2146,2323,2500,2677,2854,3031,3208,3385,3562,3739,3916,4093,4270,4447,4624,4801,4978,5155,5332,5509,5686,5863,6040,6217,6394,6571,6748,6925,7102,7279,7456,7633,7810,7987,8164,8341,8518,8695,8872,9049,9226,9403,9580,9757,9934,10111,10288,10465,10642,10819,10996,11173,11350,11527,11704,11881,12058,12235,12412,12589,12766,12943,13120,13297,13474,13651,13828,14005,14182,14359,14536,14713,14890,15067,15244,15421,15598,15775,15952,16129,16306,16483,16660,16837,17014,17191,17368,17545,17722,17899,18076,18253,18430,18607,18784,18961,19138,19315,19492,19669,19846,20023,20200,20377,20554,20731,20908,21085,21262,21439,21616,21793,21970,22147,22324,22501,22678,22855,23032,23209,23386,23563,23740,23917,24094,24271,24448,24625,24802,24979,25156,25333,25510,25687,25864,26041,26218,26395,26572,26749,26926,27103,27280,27435,27457,27634,27811,27988,28165,28342,28519,28696,28873,29050,29227,29404,29581,29758,29935,30112,30289,30466,30643,30820,30997,31174
23,200,377,554,731,908,1085,1262,1439,1616,1793,1970,2147,2324,2501,2678,2855,3032,3209,3386,3563,3740,3917,4094,4271,4448,4625,4802,4979,5156,5333,5510,5687,5864,6041,6218,6395,6572,6749,6926,7103,7280,7457,7634,7811,7988,8165,8342,8519,8696,8873,9050,9227,9404,9581,9758,9935,10112,10289,10466,10643,10820,10997,11174,11351,11528,11705,11882,12059,12236,12413,12590,12767,12944,13121,13298,13475,13652,13829,14006,14183,14360,14537,14714,14891,15068,15245,15422,15599,15776,15953,16130,16307,16484,16661,16838,17015,17192,17369,17546,17723,17900,18077,18254,18431,18608,18785,18962,19139,19316,19493,19670,19847,20024,20201,20378,20555,20732,20909,21086,21263,21440,21617,21794,21971,22148,22325,22502,22679,22856,23033,23210,23387,23564,23741,23918,24095,24272,24449,24626,24803,24980,25157,25334,25511,25688,25865,26042,26219,26396,26573,26750,26927,27104,27258,27281,27458,27635,27812,27989,28166,28343,28520,28697,28874,29051,29228,29405,29582,29759,29936,30113,30290,30467,30644,30821,30998,31175
24,201,378,555,732,909,1086,1263,1440,1617,1794,1971,2148,2325,2502,2679,2856,3033,3210,3387,3564,3741,3918,4095,4272,4449,4626,4803,4980,5157,5334,5511,5688,5865,6042,6219,6396,6573,6750,6927,7104,7281,7458,7635,7812,7989,8166,8343,8520,8697,8874,9051,9228,9405,9582,9759,9936,10113,10290,10467,10644,10821,10998,11175,11352,11529,11706,11883,12060,12237,12414,12591,12768,12945,13122,13299,13476,13653,13830,14007,14184,14361,14538,14715,14892,15069,15246,15423,15600,15777,15954,16131,16308,16485,16662,16839,17016,17193,17370,17547,17724,17901,18078,18255,18432,18609,18786,18963,19140,19317,19494,19671,19848,20025,20202,20379,20556,20733,20910,21087,21264,21441,21618,21795,21972,22149,22326,22503,22680,22857,23034,23211,23388,23565,23742,23919,24096,24273,24450,24627,24804,24981,25158,25335,25512,25689,25866,26043,26220,26397,26574,26751,26928,27081,27105,27282,27459,27636,27813,27990,28167,28344,28521,28698,28875,29052,29229,29406,29583,29760,29937,30114,30291,30468,30645,30822,30999,31176
25,202,379,556,733,910,1087,1264,1441,1618,1795,1972,2149,2326,2503,2680,2857,3034,3211,3388,3565,3742,3919,4096,4273,4450,4627,4804,4981,5158,5335,5512,5689,5866,6043,6220,6397,6574,6751,6928,7105,7282,7459,7636,7813,7990,8167,8344,8521,8698,8875,9052,9229,9406,9583,9760,9937,10114,10291,10468,10645,10822,10999,11176,11353,11530,11707,11884,12061,12238,12415,12592,12769,12946,13123,13300,13477,13654,13831,14008,14185,14362,14539,14716,14893,15070,15247,15424,15601,15778,15955,16132,16309,16486,16663,16840,17017,17194,17371,17548,17725,17902,18079,18256,18433,18610,18787,18964,19141,19318,19495,19672,19849,20026,20203,20380,20557,20734,20911,21088,21265,21442,21619,21796,21973,22150,22327,22504,22681,22858,23035,23212,23389,23566,23743,23920,24097,24274,24451,24628,24805,24982,25159,25336,25513,25690,25867,26044,26221,26398,26575,26752,26904,26929,27106,27283,27460,27637,27814,27991,28168,28345,28522,28699,28876,29053,29230,29407,29584,29761,29938,30115,30292,30469,30646,30823,31000,31177
26,203,380,557,734,911,1088,1265,1442,1619,1796,1973,2150,2327,2504,2681,2858,3035,3212,3389,3566,3743,3920,4097,4274,4451,4628,4805,4982,5159,5336,5513,5690,5867,6044,6221,6398,6575,6752,6929,7106,7283,7460,7637,7814,7991,8168,8345,8522,8699,8876,9053,9230,9407,9584,9761,9938,10115,10292,10469,10646,10823,11000,11177,11354,11531,11708,11885,12062,12239,12416,12593,12770,12947,13124,13301,13478,13655,13832,14009,14186,14363,14540,14717,14894,15071,15248,15425,15602,15779,15956,16133,16310,16487,16664,16841,17018,17195,17372,17549,17726,17903,18080,18257,18434,18611,18788,18965,19142,19319,19496,19673,19850,20027,20204,20381,20558,20735,20912,21089,21266,21443,21620,21797,21974,22151,22328,22505,22682,22859,23036,23213,23390,23567,23744,23921,24098,24275,24452,24629,24806,24983,25160,25337,25514,25691,25868,26045,26222,26399,26576,26727,26753,26930,27107,27284,27461,27638,27815,27992,28169,28346,28523,28700,28877,29054,29231,29408,29585,29762,29939,30116,30293,30470,30647,30824,31001,31178
