11,190,369,548,727,906,1085,1264,1443,1622,1801,1980,2159,2338,2517,2696,2875,3054,3233,3412,3591,3770,3949,4128,4307,4486,4665,4844,5023,5202,5381,5560,5739,5918,6097,6276,6455,6634,6813,6992,7171,7350,7529,7708,7887,8066,8245,8424,8603,8782,8961,9140,9319,9498,9677,9856,10035,10214,10393,10572,10751,10930,11109,11288,11467,11646,11825,12004,12183,12362,12541,12720,12899,13078,13257,13436,13615,13794,13973,14152,14331,14510,14689,14868,15047,15226,15405,15584,15763,15942,16121,16300,16479,16658,16837,17016,17195,17374,17553,17732,17911,18090,18269,18448,18627,18806,18985,19164,19343,19522,19701,19880,20059,20238,20417,20596,20775,20954,21133,21312,21491,21670,21849,22028,22207,22386,22565,22744,22923,23102,23281,23460,23639,23818,23997,24176,24355,24534,24713,24892,25071,25250,25429,25608,25787,25966,26145,26324,26503,26682,26861,27040,27219,27398,27577,27756,27935,28114,28293,28472,28651,28830,29009,29188,29367,29546,29725,29904,30072,30083,30262,30441,30620,30799,30978,31157,31336,31515,31694,31873
12,191,370,549,728,907,1086,1265,1444,1623,1802,1981,2160,2339,2518,2697,2876,3055,3234,3413,3592,3771,3950,4129,4308,4487,4666,4845,5024,5203,5382,5561,5740,5919,6098,6277,6456,6635,6814,6993,7172,7351,7530,7709,7888,8067,8246,8425,8604,8783,8962,9141,9320,9499,9678,9857,10036,10215,10394,10573,10752,10931,11110,11289,11468,11647,11826,12005,12184,12363,12542,12721,12900,13079,13258,13437,13616,13795,13974,14153,14332,14511,14690,14869,15048,15227,15406,15585,15764,15943,16122,16301,16480,16659,16838,17017,17196,17375,17554,17733,17912,18091,18270,18449,18628,18807,18986,19165,19344,19523,19702,19881,20060,20239,20418,20597,20776,20955,21134,21313,21492,21671,21850,22029,22208,22387,22566,22745,22924,23103,23282,23461,23640,23819,23998,24177,24356,24535,24714,24893,25072,25251,25430,25609,25788,25967,26146,26325,26504,26683,26862,27041,27220,27399,27578,27757,27936,28115,28294,28473,28652,28831,29010,29189,29368,29547,29726,29893,29905,30084,30263,30442,30621,30800,30979,31158,31337,31516,31695,31874
13,192,371,550,729,908,1087,1266,1445,1624,1803,1982,2161,2340,2519,2698,2877,3056,3235,3414,3593,3772,3951,4130,4309,4488,4667,4846,5025,5204,5383,5562,5741,5920,6099,6278,6457,6636,6815,6994,7173,7352,7531,7710,7889,8068,8247,8426,8605,8784,8963,9142,9321,9500,9679,9858,10037,10216,10395,10574,10753,10932,11111,11290,11469,11648,11827,12006,12185,12364,12543,12722,12901,13080,13259,13438,13617,13796,13975,14154,14333,14512,14691,14870,15049,15228,15407,15586,15765,15944,16123,16302,16481,16660,16839,17018,17197,17376,17555,17734,17913,18092,18271,18450,18629,18808,18987,19166,19345,19524,19703,19882,20061,20240,20419,20598,20777,20956,21135,21314,21493,21672,21851,22030,22209,22388,22567,22746,22925,23104,23283,23462,23641,23820,23999,24178,24357,24536,24715,24894,25073,25252,25431,25610,25789,25968,26147,26326,26505,26684,26863,27042,27221,27400,27579,27758,27937,28116,28295,28474,28653,28832,29011,29190,29369,29548,29714,29727,29906,30085,30264,30443,30622,30801,30980,31159,31338,31517,31696,31875
14,193,372,551,730,909,1088,1267,1446,1625,1804,1983,2162,2341,2520,2699,2878,3057,3236,3415,3594,3773,3952,4131,4310,4489,4668,4847,5026,5205,5384,5563,5742,5921,6100,6279,6458,6637,6816,6995,7174,7353,7532,7711,7890,8069,8248,8427,8606,8785,8964,9143,9322,9501,9680,9859,10038,10217,10396,10575,10754,10933,11112,11291,11470,11649,11828,12007,12186,12365,12544,12723,12902,13081,13260,13439,13618,13797,13976,14155,14334,14513,14692,14871,15050,15229,15408,15587,15766,15945,16124,16303,16482,16661,16840,17019,17198,17377,17556,17735,17914,18093,18272,18451,18630,18809,18988,19167,19346,19525,19704,19883,20062,20241,20420,20599,20778,20957,21136,21315,21494,21673,21852,22031,22210,22389,22568,22747,22926,23105,23284,23463,23642,23821,24000,24179,24358,24537,24716,24895,25074,25253,25432,25611,25790,25969,26148,26327,26506,26685,26864,27043,27222,27401,27580,27759,27938,28117,28296,28475,28654,28833,29012,29191,29370,29535,29549,29728,29907,30086,30265,30444,30623,30802,30981,31160,31339,31518,31697,31876
15,194,373,552,731,910,1089,1268,1447,1626,1805,1984,2163,2342,2521,2700,2879,3058,3237,3416,3595,3774,3953,4132,4311,4490,4669,4848,5027,5206,5385,5564,5743,5922,6101,6280,6459,6638,6817,6996,7175,7354,7533,7712,7891,8070,8249,8428,8607,8786,8965,9144,9323,9502,9681,9860,10039,10218,10397,10576,10755,10934,11113,11292,11471,11650,11829,12008,12187,12366,12545,12724,12903,13082,13261,13440,13619,13798,13977,14156,14335,14514,14693,14872,15051,15230,15409,15588,15767,15946,16125,16304,16483,16662,16841,17020,17199,17378,17557,17736,17915,18094,18273,18452,18631,18810,18989,19168,19347,19526,19705,19884,20063,20242,20421,20600,20779,20958,21137,21316,21495,21674,21853,22032,22211,22390,22569,22748,22927,23106,23285,23464,23643,23822,24001,24180,24359,24538,24717,24896,25075,25254,25433,25612,25791,25970,26149,26328,26507,26686,26865,27044,27223,27402,27581,27760,27939,28118,28297,28476,28655,28834,29013,29192,29356,29371,29550,29729,29908,30087,30266,30445,30624,30803,30982,31161,31340,31519,31698,31877
16,195,374,553,732,911,1090,1269,1448,1627,1806,1985,2164,2343,2522,2701,2880,3059,3238,3417,3596,3775,3954,4133,4312,4491,4670,4849,5028,5207,5386,5565,5744,5923,6102,6281,6460,6639,6818,6997,7176,7355,7534,7713,7892,8071,8250,8429,8608,8787,8966,9145,9324,9503,9682,9861,10040,10219,10398,10577,10756,10935,11114,11293,11472,11651,11830,12009,12188,12367,12546,12725,12904,13083,13262,13441,13620,13799,13978,14157,14336,14515,14694,14873,15052,15231,15410,15589,15768,15947,16126,16305,16484,16663,16842,17021,17200,17379,17558,17737,17916,18095,18274,18453,18632,18811,18990,19169,19348,19527,19706,19885,20064,20243,20422,20601,20780,20959,21138,21317,21496,21675,21854,22033,22212,22391,22570,22749,22928,23107,23286,23465,23644,23823,24002,24181,24360,24539,24718,24897,25076,25255,25434,25613,25792,25971,26150,26329,26508,26687,26866,27045,27224,27403,27582,27761,27940,28119,28298,28477,28656,28835,29014,29177,29193,29372,29551,29730,29909,30088,30267,30446,30625,30804,30983,31162,31341,31520,31699,31878
17,196,375,554,733,912,1091,1270,1449,1628,1807,1986,2165,2344,2523,2702,2881,3060,3239,3418,3597,3776,3955,4134,4313,4492,4671,4850,5029,5208,5387,5566,5745,5924,6103,6282,6461,6640,6819,6998,7177,7356,7535,7714,7893,8072,8251,8430,8609,8788,8967,9146,9325,9504,9683,9862,10041,10220,10399,10578,10757,10936,11115,11294,11473,11652,11831,12010,12189,12368,12547,12726,12905,13084,13263,13442,13621,13800,13979,14158,14337,14516,14695,14874,15053,15232,15411,15590,15769,15948,16127,16306,16485,16664,16843,17022,17201,17380,17559,17738,17917,18096,18275,18454,18633,18812,18991,19170,19349,19528,19707,19886,20065,20244,20423,20602,20781,20960,21139,21318,21497,21676,21855,22034,22213,22392,22571,22750,22929,23108,23287,23466,23645,23824,24003,24182,24361,24540,24719,24898,25077,25256,25435,25614,25793,25972,26151,26330,26509,26688,26867,27046,27225,27404,27583,27762,27941,28120,28299,28478,28657,28836,28998,29015,29194,29373,29552,29731,29910,30089,30268,30447,30626,30805,30984,31163,31342,31521,31700,31879
18,197,376,555,734,913,1092,1271,1450,1629,1808,1987,2166,2345,2524,2703,2882,3061,3240,3419,3598,3777,3956,4135,4314,4493,4672,4851,5030,5209,5388,5567,5746,5925,6104,6283,6462,6641,6820,6999,7178,7357,7536,7715,7894,8073,8252,8431,8610,8789,8968,9147,9326,9505,9684,9863,10042,10221,10400,10579,10758,10937,11116,11295,11474,11653,11832,12011,12190,12369,12548,12727,12906,13085,13264,13443,13622,13801,13980,14159,14338,14517,14696,14875,15054,15233,15412,15591,15770,15949,16128,16307,16486,16665,16844,17023,17202,17381,17560,17739,17918,18097,18276,18455,18634,18813,18992,19171,19350,19529,19708,19887,20066,20245,20424,20603,20782,20961,21140,21319,21498,21677,21856,22035,22214,22393,22572,22751,22930,23109,23288,23467,23646,23825,24004,24183,24362,24541,24720,24899,25078,25257,25436,25615,25794,25973,26152,26331,26510,26689,26868,27047,27226,27405,27584,27763,27942,28121,28300,28479,28658,28819,28837,29016,29195,29374,29553,29732,29911,30090,30269,30448,30627,30806,30985,31164,31343,31522,31701,31880
19,198,377,556,735,914,1093,1272,1451,1630,1809,1988,2167,2346,2525,2704,2883,3062,3241,3420,3599,3778,3957,4136,4315,4494,4673,4852,5031,5210,5389,5568,5747,5926,6105,6284,6463,6642,6821,7000,7179,7358,7537,7716,7895,8074,8253,8432,8611,8790,8969,9148,9327,9506,9685,9864,10043,10222,10401,10580,10759,10938,11117,11296,11475,11654,11833,12012,12191,12370,12549,12728,12907,13086,13265,13444,13623,13802,13981,14160,14339,14518,14697,14876,15055,15234,15413,15592,15771,15950,16129,16308,16487,16666,16845,17024,17203,17382,17561,17740,17919,18098,18277,18456,18635,18814,18993,19172,19351,19530,19709,19888,20067,20246,20425,20604,20783,20962,21141,21320,21499,21678,21857,22036,22215,22394,22573,22752,22931,23110,23289,23468,23647,23826,24005,24184,24363,24542,24721,24900,25079,25258,25437,25616,25795,25974,26153,26332,26511,26690,26869,27048,27227,27406,27585,27764,27943,28122,28301,28480,28640,28659,28838,29017,29196,29375,29554,29733,29912,30091,30270,30449,30628,30807,30986,31165,31344,31523,31702,31881
20,199,378,557,736,915,1094,1273,1452,1631,1810,1989,2168,2347,2526,2705,2884,3063,3242,3421,3600,3779,3958,4137,4316,4495,4674,4853,5032,5211,5390,5569,5748,5927,6106,6285,6464,6643,6822,7001,7180,7359,7538,7717,7896,8075,8254,8433,8612,8791,8970,9149,9328,9507,9686,9865,10044,10223,10402,10581,10760,10939,11118,11297,11476,11655,11834,12013,12192,12371,12550,12729,12908,13087,13266,13445,13624,13803,13982,14161,14340,14519,14698,14877,15056,15235,15414,15593,15772,15951,16130,16309,16488,16667,16846,17025,17204,17383,17562,17741,17920,18099,18278,18457,18636,18815,18994,19173,19352,19531,19710,19889,20068,20247,20426,20605,20784,20963,21142,21321,21500,21679,21858,22037,22216,22395,22574,22753,22932,23111,23290,23469,23648,23827,24006,24185,24364,24543,24722,24901,25080,25259,25438,25617,25796,25975,26154,26333,26512,26691,26870,27049,27228,27407,27586,27765,27944,28123,28302,28461,28481,28660,28839,29018,29197,29376,29555,29734,29913,30092,30271,30450,30629,30808,30987,31166,31345,31524,31703,31882
21,200,379,558,737,916,1095,1274,1453,1632,1811,1990,2169,2348,2527,2706,2885,3064,3243,3422,3601,3780,3959,4138,4317,4496,4675,4854,5033,5212,5391,5570,5749,5928,6107,6286,6465,6644,6823,7002,7181,7360,7539,7718,7897,8076,8255,8434,8613,8792,8971,9150,9329,9508,9687,9866,10045,10224,10403,10582,10761,10940,11119,11298,11477,11656,11835,12014,12193,12372,12551,12730,12909,13088,13267,13446,13625,13804,13983,14162,14341,14520,14699,14878,15057,15236,15415,15594,15773,15952,16131,16310,16489,16668,16847,17026,17205,17384,17563,17742,17921,18100,18279,18458,18637,18816,18995,19174,19353,19532,19711,19890,20069,20248,20427,20606,20785,20964,21143,21322,21501,21680,21859,22038,22217,22396,22575,22754,22933,23112,23291,23470,23649,23828,24007,24186,24365,24544,24723,24902,25081,25260,25439,25618,25797,25976,26155,26334,26513,26692,26871,27050,27229,27408,27587,27766,27945,28124,28282,28303,28482,28661,28840,29019,29198,29377,29556,29735,29914,30093,30272,30451,30630,30809,30988,31167,31346,31525,31704,31883
22,201,380,559,738,917,1096,1275,1454,1633,1812,1991,2170,2349,2528,2707,2886,3065,3244,3423,3602,3781,3960,4139,4318,4497,4676,4855,5034,5213,5392,5571,5750,5929,6108,6287,6466,6645,6824,7003,7182,7361,7540,7719,7898,8077,8256,8435,8614,8793,8972,9151,9330,9509,9688,9867,10046,10225,10404,10583,10762,10941,11120,11299,11478,11657,11836,12015,12194,12373,12552,12731,12910,13089,13268,13447,13626,13805,13984,14163,14342,14521,14700,14879,15058,15237,15416,15595,15774,15953,16132,16311,16490,16669,16848,17027,17206,17385,17564,17743,17922,18101,18280,18459,18638,18817,18996,19175,19354,19533,19712,19891,20070,20249,20428,20607,20786,20965,21144,21323,21502,21681,21860,22039,22218,22397,22576,22755,22934,23113,23292,23471,23650,23829,24008,24187,24366,24545,24724,24903,25082,25261,25440,25619,25798,25977,26156,26335,26514,26693,26872,27051,27230,27409,27588,27767,27946,28103,28125,28304,28483,28662,28841,29020,29199,29378,29557,29736,29915,30094,30273,30452,30631,30810,30989,31168,31347,31526,31705,31884
23,202,381,560,739,918,1097,1276,1455,1634,1813,1992,2171,2350,2529,2708,2887,3066,3245,3424,3603,3782,3961,4140,4319,4498,4677,4856,5035,5214,5393,5572,5751,5930,6109,6288,6467,6646,6825,7004,7183,7362,7541,7720,7899,8078,8257,8436,8615,8794,8973,9152,9331,9510,9689,9868,10047,10226,10405,10584,10763,10942,11121,11300,11479,11658,11837,12016,12195,12374,12553,12732,12911,13090,13269,13448,13627,13806,13985,14164,14343,14522,14701,14880,15059,15238,15417,15596,15775,15954,16133,16312,16491,16670,16849,17028,17207,17386,17565,17744,17923,18102,18281,18460,18639,18818,18997,19176,19355,19534,19713,19892,20071,20250,20429,20608,20787,20966,21145,21324,21503,21682,21861,22040,22219,22398,22577,22756,22935,23114,23293,23472,23651,23830,24009,24188,24367,24546,24725,24904,25083,25262,25441,25620,25799,25978,26157,26336,26515,26694,26873,27052,27231,27410,27589,27768,27924,27947,28126,28305,28484,28663,28842,29021,29200,29379,29558,29737,29916,30095,30274,30453,30632,30811,30990,31169,31348,31527,31706,31885
24,203,382,561,740,919,1098,1277,1456,1635,1814,1993,2172,2351,2530,2709,2888,3067,3246,3425,3604,3783,3962,4141,4320,4499,4678,4857,5036,5215,5394,5573,5752,5931,6110,6289,6468,6647,6826,7005,7184,7363,7542,7721,7900,8079,8258,8437,8616,8795,8974,9153,9332,9511,9690,9869,10048,10227,10406,10585,10764,10943,11122,11301,11480,11659,11838,12017,12196,12375,12554,12733,12912,13091,13270,13449,13628,13807,13986,14165,14344,14523,14702,14881,15060,15239,15418,15597,15776,15955,16134,16313,16492,16671,16850,17029,17208,17387,17566,17745,17924,18103,18282,18461,18640,18819,18998,19177,19356,19535,19714,19893,20072,20251,20430,20609,20788,20967,21146,21325,21504,21683,21862,22041,22220,22399,22578,22757,22936,23115,23294,23473,23652,23831,24010,24189,24368,24547,24726,24905,25084,25263,25442,25621,25800,25979,26158,26337,26516,26695,26874,27053,27232,27411,27590,27745,27769,27948,28127,28306,28485,28664,28843,29022,29201,29380,29559,29738,29917,30096,30275,30454,30633,30812,30991,31170,31349,31528,31707,31886
25,204,383,562,741,920,1099,1278,1457,1636,1815,1994,2173,2352,2531,2710,2889,3068,3247,3426,3605,3784,3963,4142,4321,4500,4679,4858,5037,5216,5395,5574,5753,5932,6111,6290,6469,6648,6827,7006,7185,7364,7543,7722,7901,8080,8259,8438,8617,8796,8975,9154,9333,9512,9691,9870,10049,10228,10407,10586,10765,10944,11123,11302,11481,11660,11839,12018,12197,12376,12555,12734,12913,13092,13271,13450,13629,13808,13987,14166,14345,14524,14703,14882,15061,15240,15419,15598,15777,15956,16135,16314,16493,16672,16851,17030,17209,17388,17567,17746,17925,18104,18283,18462,18641,18820,18999,19178,19357,19536,19715,19894,20073,20252,20431,20610,20789,20968,21147,21326,21505,21684,21863,22042,22221,22400,22579,22758,22937,23116,23295,23474,23653,23832,24011,24190,24369,24548,24727,24906,25085,25264,25443,25622,25801,25980,26159,26338,26517,26696,26875,27054,27233,27412,27566,27591,27770,27949,28128,28307,28486,28665,28844,29023,29202,29381,29560,29739,29918,30097,30276,30455,30634,30813,30992,31171,31350,31529,31708,31887
26,205,384,563,742,921,1100,1279,1458,1637,1816,1995,2174,2353,2532,2711,2890,3069,3248,3427,3606,3785,3964,4143,4322,4501,4680,4859,5038,5217,5396,5575,5754,5933,6112,6291,6470,6649,6828,7007,7186,7365,7544,7723,7902,8081,8260,8439,8618,8797,8976,9155,9334,9513,9692,9871,10050,10229,10408,10587,10766,10945,11124,11303,11482,11661,11840,12019,12198,12377,12556,12735,12914,13093,13272,13451,13630,13809,13988,14167,14346,14525,14704,14883,15062,15241,15420,15599,15778,15957,16136,16315,16494,16673,16852,17031,17210,17389,17568,17747,17926,18105,18284,18463,18642,18821,19000,19179,19358,19537,19716,19895,20074,20253,20432,20611,20790,20969,21148,21327,21506,21685,21864,22043,22222,22401,22580,22759,22938,23117,23296,23475,23654,23833,24012,24191,24370,24549,24728,24907,25086,25265,25444,25623,25802,25981,26160,26339,26518,26697,26876,27055,27234,27387,27413,27592,27771,27950,28129,28308,28487,28666,28845,29024,29203,29382,29561,29740,29919,30098,30277,30456,30635,30814,30993,31172,31351,31530,31709,31888
