11,144,277,410,543,676,809,942,1075,1208,1341,1474,1607,1740,1873,2006,2139,2272,2405,2538,2671,2804,2937,3070,3203,3336,3469,3602,3735,3868,4001,4134,4267,4400,4533,4666,4799,4932,5065,5198,5331,5464,5597,5730,5863,5996,6129,6262,6395,6528,6661,6794,6927,7060,7193,7326,7459,7592,7725,7858,7991,8124,8257,8390,8523,8656,8789,8922,9055,9188,9321,9454,9587,9720,9853,9986,10119,10252,10385,10518,10651,10784,10917,11050,11183,11316,11449,11582,11715,11848,11981,12114,12247,12380,12513,12646,12779,12912,13045,13178,13311,13444,13577,13710,13843,13976,14109,14242,14375,14508,14641,14774,14907,15040,15173,15306,15439,15572,15705,15838,15971,16104,16226,16237,16370,16503,16636,16769,16902,17035,17168,17301,17434,17567
12,145,278,411,544,677,810,943,1076,1209,1342,1475,1608,1741,1874,2007,2140,2273,2406,2539,2672,2805,2938,3071,3204,3337,3470,3603,3736,3869,4002,4135,4268,4401,4534,4667,4800,4933,5066,5199,5332,5465,5598,5731,5864,5997,6130,6263,6396,6529,6662,6795,6928,7061,7194,7327,7460,7593,7726,7859,7992,8125,8258,8391,8524,8657,8790,8923,9056,9189,9322,9455,9588,9721,9854,9987,10120,10253,10386,10519,10652,10785,10918,11051,11184,11317,11450,11583,11716,11849,11982,12115,12248,12381,12514,12647,12780,12913,13046,13179,13312,13445,13578,13711,13844,13977,14110,14243,14376,14509,14642,14775,14908,15041,15174,15307,15440,15573,15706,15839,15972,16093,16105,16238,16371,16504,16637,16770,16903,17036,17169,17302,17435,17568
13,146,279,412,545,678,811,944,1077,1210,1343,1476,1609,1742,1875,2008,2141,2274,2407,2540,2673,2806,2939,3072,3205,3338,3471,3604,3737,3870,4003,4136,4269,4402,4535,4668,4801,4934,5067,5200,5333,5466,5599,5732,5865,5998,6131,6264,6397,6530,6663,6796,6929,7062,7195,7328,7461,7594,7727,7860,7993,8126,8259,8392,8525,8658,8791,8924,9057,9190,9323,9456,9589,9722,9855,9988,10121,10254,10387,10520,10653,10786,10919,11052,11185,11318,11451,11584,11717,11850,11983,12116,12249,12382,12515,12648,12781,12914,13047,13180,13313,13446,13579,13712,13845,13978,14111,14244,14377,14510,14643,14776,14909,15042,15175,15308,15441,15574,15707,15840,15960,15973,16106,16239,16372,16505,16638,16771,16904,17037,17170,17303,17436,17569
14,147,280,413,546,679,812,945,1078,1211,1344,1477,1610,1743,1876,2009,2142,2275,2408,2541,2674,2807,2940,3073,3206,3339,3472,3605,3738,3871,4004,4137,4270,4403,4536,4669,4802,4935,5068,5201,5334,5467,5600,5733,5866,5999,6132,6265,6398,6531,6664,6797,6930,7063,7196,7329,7462,7595,7728,7861,7994,8127,8260,8393,8526,8659,8792,8925,9058,9191,9324,9457,9590,9723,9856,9989,10122,10255,10388,10521,10654,10787,10920,11053,11186,11319,11452,11585,11718,11851,11984,12117,12250,12383,12516,12649,12782,12915,13048,13181,13314,13447,13580,13713,13846,13979,14112,14245,14378,14511,14644,14777,14910,15043,15176,15309,15442,15575,15708,15827,15841,15974,16107,16240,16373,16506,16639,16772,16905,17038,17171,17304,17437,17570
15,148,281,414,547,680,813,946,1079,1212,1345,1478,1611,1744,1877,2010,2143,2276,2409,2542,2675,2808,2941,3074,3207,3340,3473,3606,3739,3872,4005,4138,4271,4404,4537,4670,4803,4936,5069,5202,5335,5468,5601,5734,5867,6000,6133,6266,6399,6532,6665,6798,6931,7064,7197,7330,7463,7596,7729,7862,7995,8128,8261,8394,8527,8660,8793,8926,9059,9192,9325,9458,9591,9724,9857,9990,10123,10256,10389,10522,10655,10788,10921,11054,11187,11320,11453,11586,11719,11852,11985,12118,12251,12384,12517,12650,12783,12916,13049,13182,13315,13448,13581,13714,13847,13980,14113,14246,14379,14512,14645,14778,14911,15044,15177,15310,15443,15576,15694,15709,15842,15975,16108,16241,16374,16507,16640,16773,16906,17039,17172,17305,17438,17571
16,149,282,415,548,681,814,947,1080,1213,1346,1479,1612,1745,1878,2011,2144,2277,2410,2543,2676,2809,2942,3075,3208,3341,3474,3607,3740,3873,4006,4139,4272,4405,4538,4671,4804,4937,5070,5203,5336,5469,5602,5735,5868,6001,6134,6267,6400,6533,6666,6799,6932,7065,7198,7331,7464,7597,7730,7863,7996,8129,8262,8395,8528,8661,8794,8927,9060,9193,9326,9459,9592,9725,9858,9991,10124,10257,10390,10523,10656,10789,10922,11055,11188,11321,11454,11587,11720,11853,11986,12119,12252,12385,12518,12651,12784,12917,13050,13183,13316,13449,13582,13715,13848,13981,14114,14247,14380,14513,14646,14779,14912,15045,15178,15311,15444,15561,15577,15710,15843,15976,16109,16242,16375,16508,16641,16774,16907,17040,17173,17306,17439,17572
17,150,283,416,549,682,815,948,1081,1214,1347,1480,1613,1746,1879,2012,2145,2278,2411,2544,2677,2810,2943,3076,3209,3342,3475,3608,3741,3874,4007,4140,4273,4406,4539,4672,4805,4938,5071,5204,5337,5470,5603,5736,5869,6002,6135,6268,6401,6534,6667,6800,6933,7066,7199,7332,7465,7598,7731,7864,7997,8130,8263,8396,8529,8662,8795,8928,9061,9194,9327,9460,9593,9726,9859,9992,10125,10258,10391,10524,10657,10790,10923,11056,11189,11322,11455,11588,11721,11854,11987,12120,12253,12386,12519,12652,12785,12918,13051,13184,13317,13450,13583,13716,13849,13982,14115,14248,14381,14514,14647,14780,14913,15046,15179,15312,15428,15445,15578,15711,15844,15977,16110,16243,16376,16509,16642,16775,16908,17041,17174,17307,17440,17573
18,151,284,417,550,683,816,949,1082,1215,1348,1481,1614,1747,1880,2013,2146,2279,2412,2545,2678,2811,2944,3077,3210,3343,3476,3609,3742,3875,4008,4141,4274,4407,4540,4673,4806,4939,5072,5205,5338,5471,5604,5737,5870,6003,6136,6269,6402,6535,6668,6801,6934,7067,7200,7333,7466,7599,7732,7865,7998,8131,8264,8397,8530,8663,8796,8929,9062,9195,9328,9461,9594,9727,9860,9993,10126,10259,10392,10525,10658,10791,10924,11057,11190,11323,11456,11589,11722,11855,11988,12121,12254,12387,12520,12653,12786,12919,13052,13185,13318,13451,13584,13717,13850,13983,14116,14249,14382,14515,14648,14781,14914,15047,15180,15295,15313,15446,15579,15712,15845,15978,16111,16244,16377,16510,16643,16776,16909,17042,17175,17308,17441,17574
19,152,285,418,551,684,817,950,1083,1216,1349,1482,1615,1748,1881,2014,2147,2280,2413,2546,2679,2812,2945,3078,3211,3344,3477,3610,3743,3876,4009,4142,4275,4408,4541,4674,4807,4940,5073,5206,5339,5472,5605,5738,5871,6004,6137,6270,6403,6536,6669,6802,6935,7068,7201,7334,7467,7600,7733,7866,7999,8132,8265,8398,8531,8664,8797,8930,9063,9196,9329,9462,9595,9728,9861,9994,10127,10260,10393,10526,10659,10792,10925,11058,11191,11324,11457,11590,11723,11856,11989,12122,12255,12388,12521,12654,12787,12920,13053,13186,13319,13452,13585,13718,13851,13984,14117,14250,14383,14516,14649,14782,14915,15048,15162,15181,15314,15447,15580,15713,15846,15979,16112,16245,16378,16511,16644,16777,16910,17043,17176,17309,17442,17575
20,153,286,419,552,685,818,951,1084,1217,1350,1483,1616,1749,1882,2015,2148,2281,2414,2547,2680,2813,2946,3079,3212,3345,3478,3611,3744,3877,4010,4143,4276,4409,4542,4675,4808,4941,5074,5207,5340,5473,5606,5739,5872,6005,6138,6271,6404,6537,6670,6803,6936,7069,7202,7335,7468,7601,7734,7867,8000,8133,8266,8399,8532,8665,8798,8931,9064,9197,9330,9463,9596,9729,9862,9995,10128,10261,10394,10527,10660,10793,10926,11059,11192,11325,11458,11591,11724,11857,11990,12123,12256,12389,12522,12655,12788,12921,13054,13187,13320,13453,13586,13719,13852,13985,14118,14251,14384,14517,14650,14783,14916,15029,15049,15182,15315,15448,15581,15714,15847,15980,16113,16246,16379,16512,16645,16778,16911,17044,17177,17310,17443,17576
21,154,287,420,553,686,819,952,1085,1218,1351,1484,1617,1750,1883,2016,2149,2282,2415,2548,2681,2814,2947,3080,3213,3346,3479,3612,3745,3878,4011,4144,4277,4410,4543,4676,4809,4942,5075,5208,5341,5474,5607,5740,5873,6006,6139,6272,6405,6538,6671,6804,6937,7070,7203,7336,7469,7602,7735,7868,8001,8134,8267,8400,8533,8666,8799,8932,9065,9198,9331,9464,9597,9730,9863,9996,10129,10262,10395,10528,10661,10794,10927,11060,11193,11326,11459,11592,11725,11858,11991,12124,12257,12390,12523,12656,12789,12922,13055,13188,13321,13454,13587,13720,13853,13986,14119,14252,14385,14518,14651,14784,14896,14917,15050,15183,15316,15449,15582,15715,15848,15981,16114,16247,16380,16513,16646,16779,16912,17045,17178,17311,17444,17577
22,155,288,421,554,687,820,953,1086,1219,1352,1485,1618,1751,1884,2017,2150,2283,2416,2549,2682,2815,2948,3081,3214,3347,3480,3613,3746,3879,4012,4145,4278,4411,4544,4677,4810,4943,5076,5209,5342,5475,5608,5741,5874,6007,6140,6273,6406,6539,6672,6805,6938,7071,7204,7337,7470,7603,7736,7869,8002,8135,8268,8401,8534,8667,8800,8933,9066,9199,9332,9465,9598,9731,9864,9997,10130,10263,10396,10529,10662,10795,10928,11061,11194,11327,11460,11593,11726,11859,11992,12125,12258,12391,12524,12657,12790,12923,13056,13189,13322,13455,13588,13721,13854,13987,14120,14253,14386,14519,14652,14763,14785,14918,15051,15184,15317,15450,15583,15716,15849,15982,16115,16248,16381,16514,16647,16780,16913,17046,17179,17312,17445,17578
23,156,289,422,555,688,821,954,1087,1220,1353,1486,1619,1752,1885,2018,2151,2284,2417,2550,2683,2816,2949,3082,3215,3348,3481,3614,3747,3880,4013,4146,4279,4412,4545,4678,4811,4944,5077,5210,5343,5476,5609,5742,5875,6008,6141,6274,6407,6540,6673,6806,6939,7072,7205,7338,7471,7604,7737,7870,8003,8136,8269,8402,8535,8668,8801,8934,9067,9200,9333,9466,9599,9732,9865,9998,10131,10264,10397,10530,10663,10796,10929,11062,11195,11328,11461,11594,11727,11860,11993,12126,12259,12392,12525,12658,12791,12924,13057,13190,13323,13456,13589,13722,13855,13988,14121,14254,14387,14520,14630,14653,14786,14919,15052,15185,15318,15451,15584,15717,15850,15983,16116,16249,16382,16515,16648,16781,16914,17047,17180,17313,17446,17579
24,157,290,423,556,689,822,955,1088,1221,1354,1487,1620,1753,1886,2019,2152,2285,2418,2551,2684,2817,2950,3083,3216,3349,3482,3615,3748,3881,4014,4147,4280,4413,4546,4679,4812,4945,5078,5211,5344,5477,5610,5743,5876,6009,6142,6275,6408,6541,6674,6807,6940,7073,7206,7339,7472,7605,7738,7871,8004,8137,8270,8403,8536,8669,8802,8935,9068,9201,9334,9467,9600,9733,9866,9999,10132,10265,10398,10531,10664,10797,10930,11063,11196,11329,11462,11595,11728,11861,11994,12127,12260,12393,12526,12659,12792,12925,13058,13191,13324,13457,13590,13723,13856,13989,14122,14255,14388,14497,14521,14654,14787,14920,15053,15186,15319,15452,15585,15718,15851,15984,16117,16250,16383,16516,16649,16782,16915,17048,17181,17314,17447,17580
25,158,291,424,557,690,823,956,1089,1222,1355,1488,1621,1754,1887,2020,2153,2286,2419,2552,2685,2818,2951,3084,3217,3350,3483,3616,3749,3882,4015,4148,4281,4414,4547,4680,4813,4946,5079,5212,5345,5478,5611,5744,5877,6010,6143,6276,6409,6542,6675,6808,6941,7074,7207,7340,7473,7606,7739,7872,8005,8138,8271,8404,8537,8670,8803,8936,9069,9202,9335,9468,9601,9734,9867,10000,10133,10266,10399,10532,10665,10798,10931,11064,11197,11330,11463,11596,11729,11862,11995,12128,12261,12394,12527,12660,12793,12926,13059,13192,13325,13458,13591,13724,13857,13990,14123,14256,14364,14389,14522,14655,14788,14921,15054,15187,15320,15453,15586,15719,15852,15985,16118,16251,16384,16517,16650,16783,16916,17049,17182,17315,17448,17581
26,159,292,425,558,691,824,957,1090,1223,1356,1489,1622,1755,1888,2021,2154,2287,2420,2553,2686,2819,2952,3085,3218,3351,3484,3617,3750,3883,4016,4149,4282,4415,4548,4681,4814,4947,5080,5213,5346,5479,5612,5745,5878,6011,6144,6277,6410,6543,6676,6809,6942,7075,7208,7341,7474,7607,7740,7873,8006,8139,8272,8405,8538,8671,8804,8937,9070,9203,9336,9469,9602,9735,9868,10001,10134,10267,10400,10533,10666,10799,10932,11065,11198,11331,11464,11597,11730,11863,11996,12129,12262,12395,12528,12661,12794,12927,13060,13193,13326,13459,13592,13725,13858,13991,14124,14231,14257,14390,14523,14656,14789,14922,15055,15188,15321,15454,15587,15720,15853,15986,16119,16252,16385,16518,16651,16784,16917,17050,17183,17316,17449,17582
27,160,293,426,559,692,825,958,1091,1224,1357,1490,1623,1756,1889,2022,2155,2288,2421,2554,2687,2820,2953,3086,3219,3352,3485,3618,3751,3884,4017,4150,4283,4416,4549,4682,4815,4948,5081,5214,5347,5480,5613,5746,5879,6012,6145,6278,6411,6544,6677,6810,6943,7076,7209,7342,7475,7608,7741,7874,8007,8140,8273,8406,8539,8672,8805,8938,9071,9204,9337,9470,9603,9736,9869,10002,10135,10268,10401,10534,10667,10800,10933,11066,11199,11332,11465,11598,11731,11864,11997,12130,12263,12396,12529,12662,12795,12928,13061,13194,13327,13460,13593,13726,13859,13992,14098,14125,14258,14391,14524,14657,14790,14923,15056,15189,15322,15455,15588,15721,15854,15987,16120,16253,16386,16519,16652,16785,16918,17051,17184,17317,17450,17583
28,161,294,427,560,693,826,959,1092,1225,1358,1491,1624,1757,1890,2023,2156,2289,2422,2555,2688,2821,2954,3087,3220,3353,3486,3619,3752,3885,4018,4151,4284,4417,4550,4683,4816,4949,5082,5215,5348,5481,5614,5747,5880,6013,6146,6279,6412,6545,6678,6811,6944,7077,7210,7343,7476,7609,7742,7875,8008,8141,8274,8407,8540,8673,8806,8939,9072,9205,9338,9471,9604,9737,9870,10003,10136,10269,10402,10535,10668,10801,10934,11067,11200,11333,11466,11599,11732,11865,11998,12131,12264,12397,12530,12663,12796,12929,13062,13195,13328,13461,13594,13727,13860,13965,13993,14126,14259,14392,14525,14658,14791,14924,15057,15190,15323,15456,15589,15722,15855,15988,16121,16254,16387,16520,16653,16786,16919,17052,17185,17318,17451,17584
29,162,295,428,561,694,827,960,1093,1226,1359,1492,1625,1758,1891,2024,2157,2290,2423,2556,2689,2822,2955,3088,3221,3354,3487,3620,3753,3886,4019,4152,4285,4418,4551,4684,4817,4950,5083,5216,5349,5482,5615,5748,5881,6014,6147,6280,6413,6546,6679,6812,6945,7078,7211,7344,7477,7610,7743,7876,8009,8142,8275,8408,8541,8674,8807,8940,9073,9206,9339,9472,9605,9738,9871,10004,10137,10270,10403,10536,10669,10802,10935,11068,11201,11334,11467,11600,11733,11866,11999,12132,12265,12398,12531,12664,12797,12930,13063,13196,13329,13462,13595,13728,13832,13861,13994,14127,14260,14393,14526,14659,14792,14925,15058,15191,15324,15457,15590,15723,15856,15989,16122,16255,16388,16521,16654,16787,16920,17053,17186,17319,17452,17585
30,163,296,429,562,695,828,961,1094,1227,1360,1493,1626,1759,1892,2025,2158,2291,2424,2557,2690,2823,2956,3089,3222,3355,3488,3621,3754,3887,4020,4153,4286,4419,4552,4685,4818,4951,5084,5217,5350,5483,5616,5749,5882,6015,6148,6281,6414,6547,6680,6813,6946,7079,7212,7345,7478,7611,7744,7877,8010,8143,8276,8409,8542,8675,8808,8941,9074,9207,9340,9473,9606,9739,9872,10005,10138,10271,10404,10537,10670,10803,10936,11069,11202,11335,11468,11601,11734,11867,12000,12133,12266,12399,12532,12665,12798,12931,13064,13197,13330,13463,13596,13699,13729,13862,13995,14128,14261,14394,14527,14660,14793,14926,15059,15192,15325,15458,15591,15724,15857,15990,16123,16256,16389,16522,16655,16788,16921,17054,17187,17320,17453,17586
31,164,297,430,563,696,829,962,1095,1228,1361,1494,1627,1760,1893,2026,2159,2292,2425,2558,2691,2824,2957,3090,3223,3356,3489,3622,3755,3888,4021,4154,4287,4420,4553,4686,4819,4952,5085,5218,5351,5484,5617,5750,5883,6016,6149,6282,6415,6548,6681,6814,6947,7080,7213,7346,7479,7612,7745,7878,8011,8144,8277,8410,8543,8676,8809,8942,9075,9208,9341,9474,9607,9740,9873,10006,10139,10272,10405,10538,10671,10804,10937,11070,11203,11336,11469,11602,11735,11868,12001,12134,12267,12400,12533,12666,12799,12932,13065,13198,13331,13464,13566,13597,13730,13863,13996,14129,14262,14395,14528,14661,14794,14927,15060,15193,15326,15459,15592,15725,15858,15991,16124,16257,16390,16523,16656,16789,16922,17055,17188,17321,17454,17587
32,165,298,431,564,697,830,963,1096,1229,1362,1495,1628,1761,1894,2027,2160,2293,2426,2559,2692,2825,2958,3091,3224,3357,3490,3623,3756,3889,4022,4155,4288,4421,4554,4687,4820,4953,5086,5219,5352,5485,5618,5751,5884,6017,6150,6283,6416,6549,6682,6815,6948,7081,7214,7347,7480,7613,7746,7879,8012,8145,8278,8411,8544,8677,8810,8943,9076,9209,9342,9475,9608,9741,9874,10007,10140,10273,10406,10539,10672,10805,10938,11071,11204,11337,11470,11603,11736,11869,12002,12135,12268,12401,12534,12667,12800,12933,13066,13199,13332,13433,13465,13598,13731,13864,13997,14130,14263,14396,14529,14662,14795,14928,15061,15194,15327,15460,15593,15726,15859,15992,16125,16258,16391,16524,16657,16790,16923,17056,17189,17322,17455,17588
33,166,299,432,565,698,831,964,1097,1230,1363,1496,1629,1762,1895,2028,2161,2294,2427,2560,2693,2826,2959,3092,3225,3358,3491,3624,3757,3890,4023,4156,4289,4422,4555,4688,4821,4954,5087,5220,5353,5486,5619,5752,5885,6018,6151,6284,6417,6550,6683,6816,6949,7082,7215,7348,7481,7614,7747,7880,8013,8146,8279,8412,8545,8678,8811,8944,9077,9210,9343,9476,9609,9742,9875,10008,10141,10274,10407,10540,10673,10806,10939,11072,11205,11338,11471,11604,11737,11870,12003,12136,12269,12402,12535,12668,12801,12934,13067,13200,13300,13333,13466,13599,13732,13865,13998,14131,14264,14397,14530,14663,14796,14929,15062,15195,15328,15461,15594,15727,15860,15993,16126,16259,16392,16525,16658,16791,16924,17057,17190,17323,17456,17589
34,167,300,433,566,699,832,965,1098,1231,1364,1497,1630,1763,1896,2029,2162,2295,2428,2561,2694,2827,2960,3093,3226,3359,3492,3625,3758,3891,4024,4157,4290,4423,4556,4689,4822,4955,5088,5221,5354,5487,5620,5753,5886,6019,6152,6285,6418,6551,6684,6817,6950,7083,7216,7349,7482,7615,7748,7881,8014,8147,8280,8413,8546,8679,8812,8945,9078,9211,9344,9477,9610,9743,9876,10009,10142,10275,10408,10541,10674,10807,10940,11073,11206,11339,11472,11605,11738,11871,12004,12137,12270,12403,12536,12669,12802,12935,13068,13167,13201,13334,13467,13600,13733,13866,13999,14132,14265,14398,14531,14664,14797,14930,15063,15196,15329,15462,15595,15728,15861,15994,16127,16260,16393,16526,16659,16792,16925,17058,17191,17324,17457,17590
35,168,301,434,567,700,833,966,1099,1232,1365,1498,1631,1764,1897,2030,2163,2296,2429,2562,2695,2828,2961,3094,3227,3360,3493,3626,3759,3892,4025,4158,4291,4424,4557,4690,4823,4956,5089,5222,5355,5488,5621,5754,5887,6020,6153,6286,6419,6552,6685,6818,6951,7084,7217,7350,7483,7616,7749,7882,8015,8148,8281,8414,8547,8680,8813,8946,9079,9212,9345,9478,9611,9744,9877,10010,10143,10276,10409,10542,10675,10808,10941,11074,11207,11340,11473,11606,11739,11872,12005,12138,12271,12404,12537,12670,12803,12936,13034,13069,13202,13335,13468,13601,13734,13867,14000,14133,14266,14399,14532,14665,14798,14931,15064,15197,15330,15463,15596,15729,15862,15995,16128,16261,16394,16527,16660,16793,16926,17059,17192,17325,17458,17591
